id,last_scraped,listing_first_review_date,listing_last_review_date,host_id,host_experience_years,listing_name,listing_url,borough,neighborhood,latitude,longitude,room_type,property_type,max_guests,bedrooms,beds,bathrooms,bedrooms_imputed,beds_imputed,bathrooms_imputed,nightly_price,days_available_next_365,min_nights,max_nights,is_monthly_rental(min_nights>28),total_reviews,reviews_last_12mo,reviews_last_30d,reviews_per_month,rating_overall,rating_cleanliness,rating_checkin,rating_communication,rating_location,rating_value,rating_listing_accuracy,is_superhost,host_total_listings,occupancy_rate,estimated_annual_revenue,host_tier,capacity_tier,segment,days_since_last_review,reviews_last_12mo_verified,sentiment_score,has_smoke_alarm,has_wifi,has_carbon_monoxide_alarm,has_hot_water,has_hangers,has_kitchen,has_bed_linens,has_hair_dryer,has_iron,has_essentials,has_dishes_and_silverware,has_microwave,has_refrigerator,has_cooking_basics,has_dedicated_workspace,has_air_conditioning,has_shampoo,has_heating,has_self_check_in,has_fire_extinguisher,occupancy_Jan,occupancy_Feb,occupancy_Mar,occupancy_Apr,occupancy_May,occupancy_Jun,occupancy_Jul,occupancy_Aug,occupancy_Sep,occupancy_Oct,occupancy_Nov,occupancy_Dec,occupancy_rate_calendar
189135,6/14/26,3/5/12,6/11/26,179020,15,Hell's Kitchen Funky 80s Hideaway!,https://www.airbnb.com/rooms/189135,Manhattan,Hell's Kitchen,40.76263,-73.99401,Private room,Private room in rental unit,2,1,2,1,1,0,0,217,51,2,30,0,208,24,6,1.2,4.8,4.78,4.97,4.96,4.86,4.75,4.79,t,1,255,55335,Individual,small,Manhattan | Private room | small,3,24,4.2,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0.7333,0.8065,0.1613,0.6333,1,1,1,0.8603
29013,6/14/26,8/3/10,5/17/26,35935,15,Cozy Gorgeous Room,https://www.airbnb.com/rooms/29013,Brooklyn,Bedford-Stuyvesant,40.68288,-73.95646,Private room,Private room in rental unit,2,1,1,1,1,0,0,78.98,286,30,730,1,80,4,1,0.41,4.74,4.59,4.8,4.72,4.41,4.55,4.41,t,6,240,18955,Mid-Multi,small,Brooklyn | Private room | small,28,4,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.5667,1,1,0,0,0,0,0.2164
29628,6/15/26,6/6/10,6/7/26,127608,15,"Comfortable, Sunny Room",https://www.airbnb.com/rooms/29628,Brooklyn,Clinton Hill,40.68292,-73.96381,Private room,Private room in condo,2,1,1,1,1,0,0,272.5,231,2,1125,0,521,52,4,2.67,4.95,4.93,4.99,4.99,4.88,4.92,4.95,t,1,255,69488,Individual,small,Brooklyn | Private room | small,7,52,4.6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0968,0,0,0,0,0.5,0.8387,0.6774,0.6333,0.7419,0.3667,0.5161,0.3671
31994,6/15/26,7/9/10,5/28/26,137814,15,Room with En Suite Bathroom & Deck,https://www.airbnb.com/rooms/31994,Brooklyn,Clinton Hill,40.68818,-73.96383,Private room,Private room in rental unit,2,1,1,1,1,0,0,165.47,249,2,1125,0,643,37,2,3.31,4.56,4.49,4.78,4.76,4.76,4.59,4.69,f,2,255,42195,Small-Multi,small,Brooklyn | Private room | small,17,37,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0.0323,0,0,0,0,0.4667,0.6129,0.4516,0.6,0.4839,0.3333,0.8065,0.3178
191610,6/15/26,1/2/12,5/10/26,927028,14,Presence Guest Room - Chelsea NYC,https://www.airbnb.com/rooms/191610,Manhattan,Chelsea,40.74697296939259,-74.00178397,Private room,Private room in townhouse,2,1,1,1,1,0,0,246.5,151,1,1125,0,180,21,0,1.02,4.69,4.14,4.79,4.82,4.95,4.59,4.6,t,1,255,62858,Individual,small,Manhattan | Private room | small,35,21,4.6,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.0645,0,0.6452,1,1,0.8333,0.5484,0.3548,0.8,0.8387,0.4667,0.4516,0.5863
303264,6/14/26,5/31/12,6/30/25,1556814,14,FABULOUS & LARGE 2 BEDROOM IN NYC!,https://www.airbnb.com/rooms/303264,Manhattan,Harlem,40.8073,-73.94575,Entire home/apt,Entire rental unit,8,2,6,1,0,0,0,226.77,287,30,180,1,9,1,0,0.05,4.71,4.22,5,4.44,4.67,4.33,4.78,f,11,60,13606,Mid-Multi,large,Manhattan | Entire home/apt | large,349,1,4.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.5667,1,0.9677,0,0,0,0,0.2137
305245,6/14/26,4/9/12,11/16/25,1556814,14,BEAUTIFUL 2-BEDROOM TOWNHOUSE NYC,https://www.airbnb.com/rooms/305245,Manhattan,Harlem,40.80557,-73.94801,Entire home/apt,Entire rental unit,9,2,4,1,0,0,0,218.47,325,30,360,1,12,2,0,0.07,4.67,4.58,4.42,4.42,4.58,4.17,4.92,f,11,120,26216,Mid-Multi,large,Manhattan | Entire home/apt | large,210,2,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0.3,1,0,0,0,0,0,0.1096
310524,6/15/26,3/1/12,6/13/26,1597481,14,Clinton Hill Duplex near Pratt w/Huge Patio!,https://www.airbnb.com/rooms/310524,Brooklyn,Bedford-Stuyvesant,40.69533,-73.96058,Private room,Private room in condo,2,1,1,1,1,0,0,217,325,2,1125,0,191,36,5,1.1,4.91,4.66,4.95,4.95,4.77,4.8,4.88,t,1,255,55335,Individual,small,Brooklyn | Private room | small,1,37,4.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.4333,0.2903,0.2581,0.3333,0,0,0,0.1096
33009,6/14/26,7/5/10,12/29/25,143027,15,Retreat in Williamsburg,https://www.airbnb.com/rooms/33009,Brooklyn,Williamsburg,40.71512,-73.95899,Entire home/apt,Entire rental unit,2,1,1,1,0,0,0,179.27,155,30,90,1,301,2,0,1.55,4.96,4.98,4.98,4.98,4.96,4.9,4.97,t,1,120,21512,Individual,small,Brooklyn | Entire home/apt | small,167,2,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0.6774,1,1,0.6,0.5484,0.0968,1,1,0.9667,0,0.5753
36647,6/14/26,10/4/10,4/1/26,157798,15,"1 Bedroom & your own Bathroom, Elevator Apartment",https://www.airbnb.com/rooms/36647,Manhattan,East Harlem,40.79245376586914,-73.94074249,Private room,Private room in condo,2,1,1,1,1,0,0,95.13,286,30,999,1,103,1,0,0.54,4.74,4.72,4.84,4.86,4.35,4.67,4.79,f,1,60,5708,Individual,small,Manhattan | Private room | small,74,1,3.8,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.5667,1,1,0,0,0,0,0.2164
314982,6/14/26,2/23/12,12/31/25,1617817,14,Share in NYC's trendy East Village,https://www.airbnb.com/rooms/314982,Manhattan,East Village,40.73216,-73.98678,Private room,Private room in rental unit,2,1,1,1,1,0,0,110.06,259,30,1125,1,192,3,0,1.1,4.71,4.73,4.91,4.88,4.93,4.68,4.78,f,1,180,19811,Individual,small,Manhattan | Private room | small,165,3,3.6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0.5667,0.0323,0,0.7,1,1,0.1935,0.2904
318021,6/14/26,10/11/12,5/28/26,1632149,14,Room in Huge 1200sf W Harlem Suite,https://www.airbnb.com/rooms/318021,Manhattan,Harlem,40.80272,-73.95316,Private room,Private room in rental unit,1,1,1,1,1,0,0,47.71,142,30,60,1,108,7,1,0.65,4.97,5,4.98,4.98,4.81,4.97,4.99,t,1,255,12166,Individual,small,Manhattan | Private room | small,17,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0.8387,0.9355,1,0.5484,0.9333,0.0645,0.611
322037,6/14/26,3/25/12,7/27/25,1649300,14,"Luxury Williamsburg, Brooklyn LOFT",https://www.airbnb.com/rooms/322037,Brooklyn,Williamsburg,40.71923,-73.9582,Entire home/apt,Entire rental unit,5,1,4,1,0,0,0,301.62,343,30,150,1,291,1,0,1.68,4.82,4.72,4.84,4.88,4.97,4.72,4.8,f,1,60,18097,Individual,large,Brooklyn | Entire home/apt | large,322,1,4,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.5667,0.1613,0,0,0,0,0,0.0603
198744,6/14/26,9/1/11,5/11/26,6064192,13,Sun-Drenched Lincoln Center Studio,https://www.airbnb.com/rooms/198744,Manhattan,Upper West Side,40.78096,-73.98808,Entire home/apt,Entire rental unit,2,1,1,1,0,0,0,239.41,88,30,90,1,134,1,0,0.74,4.83,4.78,4.94,4.91,4.95,4.8,4.89,f,2,60,14365,Small-Multi,small,Manhattan | Entire home/apt | small,34,1,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0,0.6333,1,1,1,0.7589
199733,6/14/26,11/1/11,11/1/25,241559,14,Solo Travelers Private Garden XL Studio,https://www.airbnb.com/rooms/199733,Brooklyn,Crown Heights,40.67635,-73.96108,Entire home/apt,Entire townhouse,2,1,1,1,1,0,0,146.97,317,30,300,1,134,1,0,0.75,4.51,4.41,4.71,4.71,4.56,4.43,4.63,f,2,60,8818,Small-Multi,small,Brooklyn | Entire home/apt | small,225,1,3.6,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0.5667,1,0,0,0,0,0,0.1315
39282,6/15/26,8/2/10,5/18/26,168525,15,Cozy “Indie Rock”Room in the Heart of Williamsburg,https://www.airbnb.com/rooms/39282,Brooklyn,Williamsburg,40.71065139770508,-73.95087433,Private room,Private room in rental unit,2,1,1,1,1,0,0,253.75,38,4,45,0,294,12,1,1.52,4.83,4.62,4.94,4.89,4.86,4.78,4.85,t,2,154,39078,Small-Multi,small,Brooklyn | Private room | small,27,12,4.8,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0.9333,0.7419,0.3548,0.7333,1,1,1,0.8959
333323,6/15/26,12/5/14,3/14/26,1698391,14,Cozy bedroom near Times Square,https://www.airbnb.com/rooms/333323,Manhattan,Hell's Kitchen,40.76269,-73.99361,Private room,Private room in rental unit,1,1,1,1,1,0,0,85.54,290,30,1125,1,187,2,0,1.33,4.75,4.59,4.86,4.84,4.94,4.71,4.81,t,3,120,10265,Small-Multi,small,Manhattan | Private room | small,92,2,4.2,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0.4667,1,0.9677,0,0,0,0,0.2055
343276,6/14/26,6/1/12,6/1/26,1732559,14,Large Private Midtown Room!,https://www.airbnb.com/rooms/343276,Manhattan,Hell's Kitchen,40.75622,-73.99455,Private room,Private room in rental unit,2,1,2,1,1,0,0,200,96,1,1125,0,281,32,4,1.64,4.9,4.89,4.97,4.99,4.92,4.86,4.89,t,1,255,51000,Individual,small,Manhattan | Private room | small,13,32,4.8,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0.9355,1,0.8387,1,1,0.9667,1,0.7742,0.6,0.6452,0.0333,0.0645,0.737
213330,6/14/26,5/15/15,6/11/26,800223,11,Master Bedroom - Unbelievably RARE Penthouse Oasis,https://www.airbnb.com/rooms/213330,Manhattan,Chinatown,40.71681594848633,-73.98969269,Private room,Private room in rental unit,2,1,1,2,1,0,0,296,207,4,1125,0,106,19,3,0.79,4.96,4.92,4.96,4.99,4.92,4.8,4.92,t,1,243,71928,Individual,small,Manhattan | Private room | small,3,19,5,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0.9333,0.5484,0.4516,0.6,0.6452,0,0,0.4329
217580,6/15/26,4/12/12,5/15/26,1121193,14,Long term fully furnished apartment.,https://www.airbnb.com/rooms/217580,Brooklyn,Fort Hamilton,40.61933,-74.03208,Entire home/apt,Entire condo,1,1,2,1,0,0,0,109.13,340,30,1125,1,13,1,0,0.08,4.69,4.46,4.77,4.92,4.85,4.54,4.69,f,1,60,6548,Individual,small,Brooklyn | Entire home/apt | small,30,1,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.5333,0.2903,0,0,0,0,0,0.0685
45936,6/14/26,1/2/11,5/16/26,867225,15,Couldn't Be Closer To Columbia Uni,https://www.airbnb.com/rooms/45936,Manhattan,Morningside Heights,40.8063,-73.95985,Private room,Private room in bed and breakfast,2,1,1,1,1,0,0,65.36,205,30,730,1,139,4,1,0.74,4.67,4.49,4.87,4.88,4.89,4.64,4.62,t,2,240,15686,Small-Multi,small,Manhattan | Private room | small,29,4,4.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5667,0.7097,0.2903,1,1,1,0.6774,0.4384
373618,6/15/26,4/9/12,5/21/26,1879389,14,"Designer’s loft, roof deck best W’burg",https://www.airbnb.com/rooms/373618,Brooklyn,Williamsburg,40.71942398164986,-73.96005437,Private room,Private room in loft,2,1,1,1,0,0,0,413,90,3,8,0,173,14,2,1,4.96,4.98,4.98,5,4.99,4.81,4.95,t,2,179,73927,Small-Multi,small,Brooklyn | Private room | small,24,14,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.4667,0,0,0.6,1,1,1,0.7534
46911,6/14/26,9/27/10,6/3/26,210746,15,Large Room pr/h Br/St in Park Slope,https://www.airbnb.com/rooms/46911,Brooklyn,Park Slope,40.68009896425498,-73.97461897,Private room,Private room in home,2,1,1,1,1,0,0,102.24,264,14,730,0,80,6,1,0.42,4.73,4.57,4.82,4.85,4.82,4.66,4.81,t,3,168,17176,Small-Multi,small,Brooklyn | Private room | small,11,6,4.6,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0.4333,0.6774,0.6129,0.5667,0.871,0.1333,0,0.2767
223930,6/14/26,9/23/11,5/3/26,1164642,14,Lovely Apartment,https://www.airbnb.com/rooms/223930,Brooklyn,Prospect Heights,40.67319,-73.96804,Entire home/apt,Entire rental unit,2,1,1,1,0,0,0,119.3,316,30,60,1,20,1,0,0.11,4.82,4.9,4.95,5,4.9,4.65,4.9,f,1,60,7158,Individual,small,Brooklyn | Entire home/apt | small,42,1,4.6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0.5667,0.871,0.1613,0,0,0,0,0.1342
225976,6/15/26,9/26/11,3/15/26,1177947,14,Cozy multi-leveled apartment!,https://www.airbnb.com/rooms/225976,Staten Island,Shore Acres,40.61019,-74.06757,Entire home/apt,Entire rental unit,3,1,1,1,0,0,0,71.49,92,30,1125,1,104,3,0,0.58,4.62,4.68,4.93,4.95,4.52,4.63,4.74,t,1,180,12868,Individual,medium,Staten Island | Entire home/apt | medium,91,3,4.6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0.4516,0,0,0.5333,1,1,1,1,1,1,0.7479
226021,6/14/26,10/2/11,5/1/26,815977,14,Sunny 2 bdrm W'burg Duplex w/ 3 beds. 5* superhost,https://www.airbnb.com/rooms/226021,Brooklyn,Williamsburg,40.71137,-73.9465,Entire home/apt,Entire rental unit,5,2,3,1,0,0,0,218.5,223,30,250,1,251,1,0,1.4,4.92,4.93,4.97,4.97,4.94,4.87,4.94,f,2,60,13110,Small-Multi,large,Brooklyn | Entire home/apt | large,44,1,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0.6774,1,1,1,0.9677,0,0,0,0,0,0.389
227495,6/14/26,9/26/11,9/5/25,959931,14,Great studio apt near Central Park,https://www.airbnb.com/rooms/227495,Manhattan,Upper West Side,40.78764,-73.97274,Entire home/apt,Entire rental unit,2,1,2,1,0,0,0,173.95,60,30,365,1,114,3,0,0.64,4.61,4.19,4.58,4.79,4.92,4.63,4.74,t,1,180,31311,Individual,small,Manhattan | Entire home/apt | small,282,3,4.2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0.2258,0,1,1,0.8065,0.8356
52689,6/22/26,1/2/11,6/10/26,244071,15,"Private, sunny two-bedroom near subway & shops",https://www.airbnb.com/rooms/52689,Queens,Ditmars Steinway,40.77868,-73.90652,Private room,Private room in townhouse,2,2,1,1,0,1,0,291,17,1,1125,0,145,27,3,0.77,4.97,4.92,4.98,4.97,4.9,4.9,4.99,t,1,255,74205,Individual,small,Queens | Private room | small,4,29,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0.9,0.9032,0.9355,0.8,0.9032,1,1,0.9534
386744,6/14/26,4/23/12,6/1/26,1935291,14,Great room priv/bathrm Eastside location 70's ST,https://www.airbnb.com/rooms/386744,Manhattan,Upper East Side,40.77,-73.95842,Private room,Private room in rental unit,1,1,1,1,1,0,0,88.13,123,30,365,1,107,2,1,0.62,4.66,4.57,4.9,4.87,4.87,4.7,4.72,f,1,120,10576,Individual,small,Manhattan | Private room | small,13,2,4.6,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0.2903,0,0,0,0.6774,0.663
387666,6/15/26,9/20/18,8/2/25,1939728,14,Historic townhouse in convenient location,https://www.airbnb.com/rooms/387666,Manhattan,Washington Heights,40.83521,-73.93836,Private room,Private room in home,2,2,3,2,0,0,0,55.86,103,30,1125,1,14,1,0,0.15,4.86,4.57,4.86,4.86,4.79,4.64,4.71,f,1,60,3352,Individual,small,Manhattan | Private room | small,316,1,4.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0.9677,0,0,0,0.6452,0.7178
230877,6/14/26,9/28/11,5/20/26,292204,15,Monthly Apartment Rental,https://www.airbnb.com/rooms/230877,Manhattan,East Harlem,40.79147,-73.94629,Entire home/apt,Entire rental unit,2,1,1,1,0,0,0,164.1,99,30,100,1,131,5,1,0.73,4.91,4.99,4.95,4.95,4.68,4.83,4.97,t,4,255,41846,Small-Multi,small,Manhattan | Entire home/apt | small,25,5,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.7667,0,0,0,1,1,1,0.7288
232612,6/14/26,10/16/11,5/24/26,1217241,14,"Lovely pied-à-terre, in an historic building",https://www.airbnb.com/rooms/232612,Brooklyn,Bedford-Stuyvesant,40.68518847176618,-73.9426884,Private room,Private room in townhouse,2,1,1,1,1,0,0,181.26,50,2,31,0,604,41,1,3.38,4.87,4.92,4.89,4.92,4.56,4.82,4.94,t,1,255,46221,Individual,small,Brooklyn | Private room | small,21,41,5,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0.8387,1,1,1,1,0.9333,0.7097,0.7742,0.8,0.9032,0.5333,0.871,0.863
54508,6/15/26,10/14/10,6/4/26,210746,15,S/Rm Br/st  PSlope great for  Med/Stu,https://www.airbnb.com/rooms/54508,Brooklyn,Park Slope,40.67895951,-73.97409475,Private room,Private room in guest suite,2,1,1,1.5,1,0,0,149,247,3,1125,0,240,33,6,1.26,4.82,4.69,4.94,4.92,4.96,4.83,4.87,t,3,255,37995,Small-Multi,small,Brooklyn | Private room | small,10,33,5,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0.5,0.7419,0.7097,0.6667,0.5806,0.6,0.0645,0.3233
54860,6/14/26,10/22/10,11/25/25,258164,15,Bedroom in my apartment with a private bathroom.,https://www.airbnb.com/rooms/54860,Manhattan,East Harlem,40.79934,-73.94236,Private room,Private room in guest suite,2,1,1,1,1,0,0,89.88,308,30,30,1,306,3,0,1.61,4.87,4.89,4.97,4.88,4.48,4.81,4.89,t,1,180,16178,Individual,small,Manhattan | Private room | small,201,3,3.8,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0.5667,0.2581,0.3871,0.6667,0,0,0,0.1562
55959,6/15/26,7/28/13,5/26/26,168525,15,Work From Our Home w/ Loft,https://www.airbnb.com/rooms/55959,Brooklyn,Williamsburg,40.71065,-73.95087,Private room,Private room in rental unit,1,1,1,1,1,0,0,238.25,68,4,45,0,135,11,1,0.86,4.87,4.74,4.9,4.89,4.87,4.86,4.94,t,2,141,33593,Small-Multi,small,Brooklyn | Private room | small,19,11,4.6,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.9,0.2903,0,0.6,1,1,1,0.8137
56859,6/14/26,12/16/10,3/24/26,256161,15,City Room - Private & Comfy Bedroom,https://www.airbnb.com/rooms/56859,Manhattan,Harlem,40.81201,-73.94452,Private room,Private room in rental unit,2,1,1,1,1,0,0,113.4,44,30,90,1,275,4,0,1.46,4.67,4.62,4.67,4.72,4.5,4.65,4.74,t,4,240,27216,Small-Multi,small,Manhattan | Private room | small,82,4,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.9667,0.9677,0,0.6333,1,1,1,0.8795
57166,6/14/26,11/15/10,3/2/26,272006,15,Elegant NYC Pad,https://www.airbnb.com/rooms/57166,Queens,Ditmars Steinway,40.772472,-73.906075,Entire home/apt,Entire rental unit,3,1,2,1,0,0,0,141.67,318,30,360,1,169,3,0,0.89,4.88,4.86,4.94,4.92,4.91,4.82,4.92,t,1,180,25501,Individual,medium,Queens | Entire home/apt | medium,104,3,4.6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0.5667,0,0,1,0,0,0,0.1288
235951,6/14/26,10/17/11,3/7/26,1236070,14,Stylish Studio with exclusive Terrace,https://www.airbnb.com/rooms/235951,Manhattan,Midtown,40.75408,-73.97071,Entire home/apt,Entire condo,2,1,1,1,0,0,0,141.45,166,30,200,1,164,3,0,0.92,4.71,4.67,4.83,4.87,4.86,4.61,4.78,f,1,180,25461,Individual,small,Manhattan | Entire home/apt | small,99,3,4.8,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0.5667,1,0.8387,1,1,1,0.0968,0.5452
235960,6/14/26,10/10/11,5/31/26,1236817,14,"LES private 1 bd apt, walk to *everthing*",https://www.airbnb.com/rooms/235960,Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,Entire rental unit,2,1,2,1,0,0,0,171.83,228,30,90,1,124,3,1,0.69,4.71,4.17,4.85,4.91,4.82,4.48,4.69,t,1,180,30929,Individual,small,Manhattan | Entire home/apt | small,14,3,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.6774,1,1,1,0.5161,0.0968,0.0333,0,0.1667,0,0.3753
408983,6/14/26,5/6/12,3/31/26,520189,14,Brownstone full floor 900sft. Dog and Pet Friendly,https://www.airbnb.com/rooms/408983,Brooklyn,Prospect-Lefferts Gardens,40.65914535522461,-73.95812225,Entire home/apt,Entire rental unit,4,1,3,1,0,0,0,297.93,348,30,120,1,128,3,0,0.75,4.78,4.64,4.91,4.95,4.77,4.77,4.87,t,1,180,53627,Individual,medium,Brooklyn | Entire home/apt | medium,75,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.5667,0,0,0,0,0,0,0.0466
409262,6/14/26,5/14/12,4/11/26,1621363,14,Sunlit 2BR Townhouse Floor+Terrace | Prime BoCoCa,https://www.airbnb.com/rooms/409262,Brooklyn,Boerum Hill,40.68561,-73.98919,Entire home/apt,Entire rental unit,5,2,3,1,0,0,0,472.23,247,30,1125,1,35,2,0,0.2,4.9,4.91,5,5,4.88,4.65,4.88,f,3,120,56668,Small-Multi,large,Brooklyn | Entire home/apt | large,64,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0.5667,1,1,1,0.2903,0,0,0.3233
411918,6/14/26,7/19/12,5/7/26,2050338,14,"Apartment in Crown Heights, BKLYN",https://www.airbnb.com/rooms/411918,Brooklyn,Crown Heights,40.67128,-73.94307,Entire home/apt,Entire home,6,3,4,1,0,0,0,128.13,150,30,200,1,191,3,0,1.13,4.78,4.66,4.92,4.94,4.59,4.78,4.82,t,3,180,23063,Small-Multi,large,Brooklyn | Entire home/apt | large,38,3,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.9333,0.1935,0.4667,0.6452,1,0,0,0.0333,0.8065,0.589
57874,6/14/26,11/8/10,5/4/26,276291,15,The Brownstone-Luxury 1 Bd Apt/NYC,https://www.airbnb.com/rooms/57874,Manhattan,East Harlem,40.80747,-73.94076,Entire home/apt,Entire rental unit,2,1,1,1,0,0,0,146.93,222,30,1125,1,396,4,0,2.08,4.88,4.95,4.91,4.93,4.57,4.81,4.93,t,2,240,35263,Small-Multi,small,Manhattan | Entire home/apt | small,41,4,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0.5667,1,0.0323,1,0.8387,1,0.2581,0.3918
245574,6/15/26,10/18/11,2/17/26,1288460,14,Brooklyn Brownstone home share,https://www.airbnb.com/rooms/245574,Brooklyn,Bedford-Stuyvesant,40.68927,-73.95439,Private room,Private room in townhouse,2,1,2,1,1,0,0,354,343,2,30,0,300,8,0,1.68,4.64,4.59,4.83,4.76,4.55,4.62,4.7,t,1,102,36108,Individual,small,Brooklyn | Private room | small,117,8,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.5333,0.1935,0,0,0,0,0,0.0603
249704,6/14/26,1/4/12,5/27/26,966806,14,"Sunny, spacious, Brooklyn apt w/ washer/dryer",https://www.airbnb.com/rooms/249704,Brooklyn,Williamsburg,40.71065,-73.94102,Entire home/apt,Entire condo,2,1,1,1,0,0,0,149.87,241,30,1125,1,30,3,1,0.17,4.8,4.77,4.77,4.7,4.73,4.7,4.87,t,1,180,26977,Individual,small,Brooklyn | Entire home/apt | small,18,3,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.3667,0.6452,1,1,1,0.0333,0,0.3397
58059,6/14/26,4/25/11,1/3/26,277379,15,Traveling Nurses and Medical Professionals,https://www.airbnb.com/rooms/58059,Manhattan,Harlem,40.8238,-73.94444,Private room,Private room in rental unit,2,1,1,1.5,1,0,0,50.56,181,30,1125,1,689,3,0,3.74,4.71,4.73,4.76,4.82,4.65,4.72,4.7,f,2,180,9101,Small-Multi,small,Manhattan | Private room | small,162,3,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.5667,0.8387,1,1,1,1,0.6129,0.5041
59014,6/14/26,12/27/10,3/2/26,282927,15,"Spacious 1BR, Clean, Quiet—Pls write b4 booking",https://www.airbnb.com/rooms/59014,Manhattan,Lower East Side,40.71946,-73.98641,Entire home/apt,Entire rental unit,2,1,2,1,0,0,0,116.89,43,30,1125,1,61,1,0,0.32,4.68,4.69,4.86,4.98,4.71,4.61,4.83,f,1,60,7013,Individual,small,Manhattan | Entire home/apt | small,104,1,5,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0.5161,0,1,1,1,1,1,1,1,1,1,1,0.8822
