listing_id,listing_name,listing_url,borough,neighborhood,room_type,property_type,max_guests,host_tier,segment,market_segment,cv_fold,actual_price_usd,predicted_fair_price_usd,residual_usd,residual_pct_of_fair,pricing_signal
1401450836992453244,Peaceful Bright Room beside Morgan L,https://www.airbnb.com/rooms/1401450836992453244,Brooklyn,Williamsburg,Private room,Private room in rental unit,2,Mid-Multi,Brooklyn | Private room | small,monthly,2,76.9,102.0,-25.1,-0.2461,Below fair value (underpriced)
1402376409459667263,Chelsea Sanctuary,https://www.airbnb.com/rooms/1402376409459667263,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Individual,Manhattan | Entire home/apt | small,monthly,1,186.21,203.11,-16.9,-0.0832,Below fair value (underpriced)
1402385889184039779,Panoramic Skyline w 2 Workspaces in Williamsburg,https://www.airbnb.com/rooms/1402385889184039779,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,2,Small-Multi,Brooklyn | Entire home/apt | small,monthly,5,273.16,170.02,103.14,0.6066,Above fair value (overpriced)
1402571190017567577,Chinatown LES,https://www.airbnb.com/rooms/1402571190017567577,Manhattan,Lower East Side,Entire home/apt,Dome,2,Small-Multi,Manhattan | Entire home/apt | small,monthly,5,207.59,174.7,32.89,0.1883,Above fair value (overpriced)
1384248659352056848,Bliss House • Fifth Ave • Grace Patio 2-Bed • No6B,https://www.airbnb.com/rooms/1384248659352056848,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,4,Enterprise,Manhattan | Entire home/apt | medium,monthly,3,740.67,252.04,488.63,1.9387,Above fair value (overpriced)
1384405970834006442,Large room in Brooklyn,https://www.airbnb.com/rooms/1384405970834006442,Brooklyn,Sheepshead Bay,Private room,Private room in rental unit,2,Individual,Brooklyn | Private room | small,monthly,1,49.98,59.79,-9.81,-0.1641,Below fair value (underpriced)
1403081518465311024,HUGE Studio - 5 min walk to subway and river,https://www.airbnb.com/rooms/1403081518465311024,Manhattan,Midtown,Entire home/apt,Entire rental unit,3,Individual,Manhattan | Entire home/apt | medium,monthly,2,162.07,239.66,-77.59,-0.3238,Below fair value (underpriced)
1403115358595551887,Cozy Studio Stay Near Central Park & Subway,https://www.airbnb.com/rooms/1403115358595551887,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,2,Mid-Multi,Manhattan | Entire home/apt | small,monthly,4,193.03,182.87,10.16,0.0556,Above fair value (overpriced)
1403518962343368348,Roomrs - Elegant 2BR in UWS,https://www.airbnb.com/rooms/1403518962343368348,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,4,Enterprise,Manhattan | Entire home/apt | medium,monthly,3,304.2,174.3,129.9,0.7453,Above fair value (overpriced)
1403698200774884341,Modern studio with private entrance,https://www.airbnb.com/rooms/1403698200774884341,Brooklyn,East Flatbush,Entire home/apt,Entire rental unit,3,Individual,Brooklyn | Entire home/apt | medium,monthly,5,98.5,106.45,-7.95,-0.0747,Below fair value (underpriced)
1404362436549019678,RoveTravel | Gilded Loft | 2BR Vibrant SoHo Loft,https://www.airbnb.com/rooms/1404362436549019678,Manhattan,SoHo,Entire home/apt,Entire loft,4,Enterprise,Manhattan | Entire home/apt | medium,monthly,2,884.08,465.94,418.14,0.8974,Above fair value (overpriced)
1404509946918350206,Modern two BR Madison Square Park amazing views,https://www.airbnb.com/rooms/1404509946918350206,Manhattan,Kips Bay,Entire home/apt,Entire condo,4,Individual,Manhattan | Entire home/apt | medium,monthly,4,465.84,414.05,51.79,0.1251,Above fair value (overpriced)
1404524118266437529,501-2E Gorgeous Upper East Side 2BR W&D,https://www.airbnb.com/rooms/1404524118266437529,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,5,Enterprise,Manhattan | Entire home/apt | large,monthly,1,314.67,292.94,21.73,0.0742,Above fair value (overpriced)
1404644214677850922,Awesome cozy bedroom in a stylish apartment,https://www.airbnb.com/rooms/1404644214677850922,Manhattan,East Village,Private room,Private room in rental unit,1,Small-Multi,Manhattan | Private room | small,monthly,2,105.54,93.55,11.99,0.1281,Above fair value (overpriced)
1384734227803017103,Cute UWS Quiet 1 Bedroom W/ Elevator #122,https://www.airbnb.com/rooms/1384734227803017103,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,1,Enterprise,Manhattan | Entire home/apt | small,monthly,5,103.68,127.88,-24.2,-0.1892,Below fair value (underpriced)
1384771028564802344,Stunning Midtown 1 Bed w/Laundry & Elevator #6175,https://www.airbnb.com/rooms/1384771028564802344,Manhattan,Murray Hill,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,3,228.63,190.71,37.92,0.1988,Above fair value (overpriced)
1405037755406349260,Roomrs - Luxury 2BR in prime LES,https://www.airbnb.com/rooms/1405037755406349260,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,4,Enterprise,Manhattan | Entire home/apt | medium,monthly,4,322.67,177.3,145.37,0.8199,Above fair value (overpriced)
1414668713987279509,Rove Travel | Brightstone | 4BR Modern Loft,https://www.airbnb.com/rooms/1414668713987279509,Manhattan,Tribeca,Entire home/apt,Entire condo,7,Enterprise,Manhattan | Entire home/apt | large,monthly,3,1390.13,594.74,795.39,1.3374,Above fair value (overpriced)
1405219060285604775,Beautiful Cozy Studio ~Prime UWS,https://www.airbnb.com/rooms/1405219060285604775,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,2,Mid-Multi,Manhattan | Entire home/apt | small,monthly,3,224.71,208.18,16.53,0.0794,Above fair value (overpriced)
1405317620045965983,#1FQ - Private 1Br 30min City Close to everything,https://www.airbnb.com/rooms/1405317620045965983,Queens,Ozone Park,Entire home/apt,Entire rental unit,2,Small-Multi,Queens | Entire home/apt | small,monthly,5,128.83,87.19,41.64,0.4776,Above fair value (overpriced)
1384869017069410771,Charming SoHo/Greenwich Village Apt,https://www.airbnb.com/rooms/1384869017069410771,Manhattan,Greenwich Village,Entire home/apt,Entire rental unit,4,Small-Multi,Manhattan | Entire home/apt | medium,monthly,1,264.3,358.89,-94.59,-0.2636,Below fair value (underpriced)
1415475527184800970,"Renovated, Mint Condition 1BR - Elevator & Laundry",https://www.airbnb.com/rooms/1415475527184800970,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,2,210.05,185.88,24.17,0.13,Above fair value (overpriced)
1385590840397601333,Park Avenue South One bedroom,https://www.airbnb.com/rooms/1385590840397601333,Manhattan,Midtown,Entire home/apt,Entire rental unit,2,Mid-Multi,Manhattan | Entire home/apt | small,monthly,4,148.23,174.03,-25.8,-0.1483,Below fair value (underpriced)
1406028785737107413,Spacious Modern High Rise,https://www.airbnb.com/rooms/1406028785737107413,Manhattan,Midtown,Entire home/apt,Entire rental unit,4,Small-Multi,Manhattan | Entire home/apt | medium,monthly,2,940.25,312.57,627.68,2.0082,Above fair value (overpriced)
1385662629263667327,Cozy Private Room,https://www.airbnb.com/rooms/1385662629263667327,Manhattan,East Harlem,Private room,Private room in rental unit,2,Mid-Multi,Manhattan | Private room | small,monthly,4,83.33,74.84,8.49,0.1135,Above fair value (overpriced)
1385697279280910368,"Beautiful upper Manhattan, sunny",https://www.airbnb.com/rooms/1385697279280910368,Manhattan,Harlem,Entire home/apt,Entire rental unit,2,Mid-Multi,Manhattan | Entire home/apt | small,monthly,1,133.67,113.49,20.18,0.1778,Above fair value (overpriced)
1416121621615079941,"Lovely, Sunny, Large Bedroom",https://www.airbnb.com/rooms/1416121621615079941,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in home,2,Mid-Multi,Brooklyn | Private room | small,monthly,1,80.2,80.73,-0.53,-0.0066,Below fair value (underpriced)
1406354850942539014,Roomrs - 2BR in Manhattan Vally,https://www.airbnb.com/rooms/1406354850942539014,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,4,Enterprise,Manhattan | Entire home/apt | medium,monthly,4,243.37,213.97,29.4,0.1374,Above fair value (overpriced)
1406487943962941790,Great studio,https://www.airbnb.com/rooms/1406487943962941790,Queens,Long Island City,Entire home/apt,Entire rental unit,2,Mid-Multi,Queens | Entire home/apt | small,monthly,2,161.53,133.79,27.74,0.2073,Above fair value (overpriced)
1428935061496120605,Sunny Chelsea Micro Studio Private Bath #3173F,https://www.airbnb.com/rooms/1428935061496120605,Manhattan,Chelsea,Entire home/apt,Entire rental unit,1,Enterprise,Manhattan | Entire home/apt | small,monthly,4,81.4,118.45,-37.05,-0.3128,Below fair value (underpriced)
1429045756827119601,Tiny Private Bath Studio in Times Square #117,https://www.airbnb.com/rooms/1429045756827119601,Manhattan,Hell's Kitchen,Entire home/apt,Entire home,1,Enterprise,Manhattan | Entire home/apt | small,monthly,2,75.28,86.97,-11.69,-0.1345,Below fair value (underpriced)
1429480999073478797,Cozy 1BR/1BA on Perry! #10368,https://www.airbnb.com/rooms/1429480999073478797,Manhattan,West Village,Entire home/apt,Entire rental unit,2,Individual,Manhattan | Entire home/apt | small,monthly,5,261.9,286.58,-24.68,-0.0861,Below fair value (underpriced)
1430414049285271369,Affordable Place for Travellers,https://www.airbnb.com/rooms/1430414049285271369,Brooklyn,Canarsie,Entire home/apt,Entire home,2,Small-Multi,Brooklyn | Entire home/apt | small,monthly,2,80.4,110.99,-30.59,-0.2756,Below fair value (underpriced)
1416136788796629482,Large Sunny Bedroom,https://www.airbnb.com/rooms/1416136788796629482,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in home,2,Mid-Multi,Brooklyn | Private room | small,monthly,4,80.2,82.56,-2.36,-0.0286,Below fair value (underpriced)
1431064727614894765,Entire 1 BR With Full Bath,https://www.airbnb.com/rooms/1431064727614894765,Queens,Flushing,Entire home/apt,Entire rental unit,3,Mid-Multi,Queens | Entire home/apt | medium,monthly,5,132.68,117.23,15.45,0.1318,Above fair value (overpriced)
1416818438430099965,Vibrant Room In Brooklyn,https://www.airbnb.com/rooms/1416818438430099965,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in rental unit,1,Mid-Multi,Brooklyn | Private room | small,monthly,1,64.73,79.61,-14.88,-0.1869,Below fair value (underpriced)
1431245835188814538,Room in a Sunny apartment tucked by Central Park.,https://www.airbnb.com/rooms/1431245835188814538,Manhattan,Upper West Side,Private room,Private room in rental unit,1,Small-Multi,Manhattan | Private room | small,monthly,2,80.03,114.91,-34.88,-0.3036,Below fair value (underpriced)
1431381033481170872,HOT OFFER! Comfortable Private Room | Near Subway,https://www.airbnb.com/rooms/1431381033481170872,Brooklyn,Bushwick,Private room,Private room in rental unit,1,Enterprise,Brooklyn | Private room | small,monthly,1,69.03,57.6,11.43,0.1984,Above fair value (overpriced)
1432095733458937667,Renaissance Retreat - Rooms with a Harlem Vibe,https://www.airbnb.com/rooms/1432095733458937667,Manhattan,Harlem,Private room,Private room in home,1,Small-Multi,Manhattan | Private room | small,monthly,5,61.17,63.29,-2.12,-0.0335,Below fair value (underpriced)
1416001993407159908,Fully renovated! Large 1BR Elevator BLDG  Midtown,https://www.airbnb.com/rooms/1416001993407159908,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,3,Mid-Multi,Manhattan | Entire home/apt | medium,monthly,4,232.3,243.36,-11.06,-0.0454,Below fair value (underpriced)
1442426923161929673,3rd fl Cozy Queen Bedroom,https://www.airbnb.com/rooms/1442426923161929673,Queens,Queens Village,Private room,Private room in home,1,Individual,Queens | Private room | small,monthly,2,49.83,72.77,-22.94,-0.3152,Below fair value (underpriced)
1442792041278332779,Washington Sq Park Private Bath Private Studio 3,https://www.airbnb.com/rooms/1442792041278332779,Manhattan,Greenwich Village,Entire home/apt,Entire rental unit,1,Enterprise,Manhattan | Entire home/apt | small,monthly,1,78.49,151.48,-72.99,-0.4819,Below fair value (underpriced)
1443013424940483793,Luxury Oasis in Long Island City,https://www.airbnb.com/rooms/1443013424940483793,Queens,Long Island City,Entire home/apt,Entire rental unit,4,Individual,Queens | Entire home/apt | medium,monthly,4,210.2,182.94,27.26,0.149,Above fair value (overpriced)
1443610229513434014,Light-Filled Spacious Duplex,https://www.airbnb.com/rooms/1443610229513434014,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,4,Individual,Brooklyn | Entire home/apt | medium,monthly,2,194.69,262.5,-67.81,-0.2583,Below fair value (underpriced)
1443650033948551393,Cozy Room 20 min Times Square,https://www.airbnb.com/rooms/1443650033948551393,Queens,Woodside,Private room,Private room in home,1,Individual,Queens | Private room | small,monthly,1,44.27,57.3,-13.03,-0.2274,Below fair value (underpriced)
1443702761828456737,*Urban Oasis in Eclectic Astoria 5 minutes to LGA*,https://www.airbnb.com/rooms/1443702761828456737,Queens,Astoria,Entire home/apt,Entire rental unit,2,Individual,Queens | Entire home/apt | small,monthly,2,308.1,161.91,146.19,0.903,Above fair value (overpriced)
1444424752854213072,Brand new sunny apt in Manhattan,https://www.airbnb.com/rooms/1444424752854213072,Manhattan,Harlem,Entire home/apt,Entire rental unit,2,Mid-Multi,Manhattan | Entire home/apt | small,monthly,3,127.23,94.73,32.5,0.343,Above fair value (overpriced)
1444497972042807274,"Steps from the Empire State, Iconic Views, 2 Beds",https://www.airbnb.com/rooms/1444497972042807274,Manhattan,Midtown,Entire home/apt,Entire rental unit,4,Small-Multi,Manhattan | Entire home/apt | medium,monthly,4,731.18,302.02,429.16,1.421,Above fair value (overpriced)
1432656382358388589,Modern apartment in Harlem,https://www.airbnb.com/rooms/1432656382358388589,Manhattan,Harlem,Entire home/apt,Entire rental unit,5,Individual,Manhattan | Entire home/apt | large,monthly,2,95.57,176.23,-80.66,-0.4577,Below fair value (underpriced)
1432844643387731608,Cozy Heaven Lemon Drop,https://www.airbnb.com/rooms/1432844643387731608,Brooklyn,East New York,Private room,Private room in home,2,Small-Multi,Brooklyn | Private room | small,monthly,1,52.1,53.38,-1.28,-0.024,Below fair value (underpriced)
1432869347938212222,Bright Manhattan Nook,https://www.airbnb.com/rooms/1432869347938212222,Manhattan,Harlem,Private room,Private room in rental unit,2,Enterprise,Manhattan | Private room | small,monthly,5,65.89,63.6,2.29,0.036,Above fair value (overpriced)
1432873030445768894,Vibrant Manhattan Hideaway,https://www.airbnb.com/rooms/1432873030445768894,Manhattan,Harlem,Private room,Private room in rental unit,2,Enterprise,Manhattan | Private room | small,monthly,1,69.77,77.74,-7.97,-0.1025,Below fair value (underpriced)
1432873795936250809,Small beauty studio,https://www.airbnb.com/rooms/1432873795936250809,Manhattan,Washington Heights,Entire home/apt,Entire rental unit,2,Individual,Manhattan | Entire home/apt | small,monthly,5,109.51,101.79,7.72,0.0758,Above fair value (overpriced)
1445246561735100625,"Room w/ Closet, Near Subway",https://www.airbnb.com/rooms/1445246561735100625,Queens,Jamaica Estates,Private room,Private room in home,1,Small-Multi,Queens | Private room | small,monthly,3,40.55,45.29,-4.74,-0.1047,Below fair value (underpriced)
1445577431042940780,The Focus Nest,https://www.airbnb.com/rooms/1445577431042940780,Queens,Jackson Heights,Private room,Private room in home,2,Mid-Multi,Queens | Private room | small,monthly,3,72.3,76.67,-4.37,-0.057,Below fair value (underpriced)
1445638989300001135,The Bloom Haven,https://www.airbnb.com/rooms/1445638989300001135,Queens,Jackson Heights,Private room,Private room in home,2,Mid-Multi,Queens | Private room | small,monthly,4,65.83,67.47,-1.64,-0.0243,Below fair value (underpriced)
1434754289628895027,Afi Apartments Cozy 1 Bedroom Upper East Side,https://www.airbnb.com/rooms/1434754289628895027,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,3,139.73,181.46,-41.73,-0.23,Below fair value (underpriced)
1434768388830037734,Cozy Room in Cypress hills,https://www.airbnb.com/rooms/1434768388830037734,Brooklyn,Cypress Hills,Private room,Private room in home,2,Mid-Multi,Brooklyn | Private room | small,monthly,2,43.37,53.24,-9.87,-0.1854,Below fair value (underpriced)
1434772215499391316,"Brownstone | Garden, Fiber, 3bd, W/D, private door",https://www.airbnb.com/rooms/1434772215499391316,Brooklyn,Greenpoint,Entire home/apt,Entire townhouse,4,Individual,Brooklyn | Entire home/apt | medium,monthly,3,309.1,346.92,-37.82,-0.109,Below fair value (underpriced)
1435598547683604464,*Extremely Rare* Modern 1BR Manhattan|2’ Subway,https://www.airbnb.com/rooms/1435598547683604464,Manhattan,Roosevelt Island,Entire home/apt,Entire rental unit,2,Individual,Manhattan | Entire home/apt | small,monthly,4,153.02,153.58,-0.56,-0.0037,Below fair value (underpriced)
1435784822192863665,Modern 1-BR Apartment in Sunnyside Queens,https://www.airbnb.com/rooms/1435784822192863665,Queens,Astoria,Entire home/apt,Entire rental unit,2,Enterprise,Queens | Entire home/apt | small,monthly,2,366.17,99.0,267.17,2.6988,Above fair value (overpriced)
1436225401093395258,Luxury 2bedroom inTimes Square/ Hudson Yards NYC,https://www.airbnb.com/rooms/1436225401093395258,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,5,Individual,Manhattan | Entire home/apt | large,monthly,1,420.2,275.13,145.07,0.5273,Above fair value (overpriced)
1436560721702881026,Urban Oasis: The Brooklyn Blue,https://www.airbnb.com/rooms/1436560721702881026,Brooklyn,Canarsie,Entire home/apt,Entire rental unit,2,Individual,Brooklyn | Entire home/apt | small,monthly,5,110.62,109.37,1.25,0.0114,Above fair value (overpriced)
1437120503930375226,Male Shared Personal Bed Room,https://www.airbnb.com/rooms/1437120503930375226,Brooklyn,Cypress Hills,Private room,Private room in home,1,Enterprise,Brooklyn | Private room | small,monthly,5,53.13,55.78,-2.65,-0.0475,Below fair value (underpriced)
1417338553384609170,LUX New 3BR 2BTH  15 MINS TO NYC,https://www.airbnb.com/rooms/1417338553384609170,Queens,Sunnyside,Entire home/apt,Entire rental unit,8,Small-Multi,Queens | Entire home/apt | large,monthly,1,142.81,342.83,-200.02,-0.5834,Below fair value (underpriced)
1418893618465652471,Luxury room with personal -bath near JFK,https://www.airbnb.com/rooms/1418893618465652471,Queens,Howard Beach,Private room,Private room in home,1,Enterprise,Queens | Private room | small,monthly,3,60.39,52.51,7.88,0.1501,Above fair value (overpriced)
1437126108125854884,"Spacious, Bright, Steps From Park, Subway, 4BDRM!",https://www.airbnb.com/rooms/1437126108125854884,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,4,Small-Multi,Manhattan | Entire home/apt | medium,monthly,4,261.51,268.57,-7.06,-0.0263,Below fair value (underpriced)
1437128339037327105,"Bright, airy Red Hook 2bd/2ba",https://www.airbnb.com/rooms/1437128339037327105,Brooklyn,Red Hook,Entire home/apt,Entire rental unit,4,Individual,Brooklyn | Entire home/apt | medium,monthly,2,215.37,237.34,-21.97,-0.0926,Below fair value (underpriced)
1438405052694410158,444-4E Contemporary 2BR in Hell's Kitchen,https://www.airbnb.com/rooms/1438405052694410158,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,4,Enterprise,Manhattan | Entire home/apt | medium,monthly,2,238.05,223.24,14.81,0.0664,Above fair value (overpriced)
1438544871997763718,Room 1 person in Bushwick.,https://www.airbnb.com/rooms/1438544871997763718,Brooklyn,Bedford-Stuyvesant,Private room,Private room in casa particular,1,Small-Multi,Brooklyn | Private room | small,monthly,2,42.07,63.51,-21.44,-0.3376,Below fair value (underpriced)
1438751951893747692,"Cozy Bedroom in Elmhurst, Queens, NYC",https://www.airbnb.com/rooms/1438751951893747692,Queens,Elmhurst,Private room,Private room in home,1,Small-Multi,Queens | Private room | small,monthly,1,95.93,67.12,28.81,0.4292,Above fair value (overpriced)
1439456776087046917,Male Shared single bedroom with share bath-kitchen,https://www.airbnb.com/rooms/1439456776087046917,Brooklyn,Cypress Hills,Private room,Private room in home,1,Enterprise,Brooklyn | Private room | small,monthly,5,44.43,53.81,-9.38,-0.1743,Below fair value (underpriced)
1446336096840075708,"3BR w/ Balcony, River Views & Steps to NYU Medical",https://www.airbnb.com/rooms/1446336096840075708,Manhattan,Murray Hill,Entire home/apt,Entire rental unit,6,Enterprise,Manhattan | Entire home/apt | large,monthly,2,300.33,424.26,-123.93,-0.2921,Below fair value (underpriced)
1446375985486599608,From Brooklyn with Love.,https://www.airbnb.com/rooms/1446375985486599608,Brooklyn,Brownsville,Entire home/apt,Entire rental unit,5,Small-Multi,Brooklyn | Entire home/apt | large,monthly,3,105.67,129.26,-23.59,-0.1825,Below fair value (underpriced)
1419031693613652984,Female Shared- Comfortable Room near JFK,https://www.airbnb.com/rooms/1419031693613652984,Queens,Howard Beach,Private room,Private room in home,1,Enterprise,Queens | Private room | small,monthly,1,43.8,70.11,-26.31,-0.3753,Below fair value (underpriced)
1419095260171517015,Cozy little studio in Queens,https://www.airbnb.com/rooms/1419095260171517015,Queens,Cambria Heights,Entire home/apt,Entire home,1,Small-Multi,Queens | Entire home/apt | small,monthly,4,60.87,83.94,-23.07,-0.2749,Below fair value (underpriced)
1446551165037535755,Bushwick Bedroom #3,https://www.airbnb.com/rooms/1446551165037535755,Brooklyn,Bushwick,Private room,Private room in rental unit,2,Individual,Brooklyn | Private room | small,monthly,5,277.37,72.08,205.29,2.8481,Above fair value (overpriced)
1440521680781915136,Beautiful one bedroom in the West Village,https://www.airbnb.com/rooms/1440521680781915136,Manhattan,West Village,Entire home/apt,Entire rental unit,2,Small-Multi,Manhattan | Entire home/apt | small,monthly,3,207.97,332.29,-124.32,-0.3741,Below fair value (underpriced)
1440615357073699858,Cozy Retro Guest Suite Private Bath & Entry,https://www.airbnb.com/rooms/1440615357073699858,Brooklyn,East Flatbush,Private room,Private room in guest suite,3,Individual,Brooklyn | Private room | medium,monthly,3,54.42,83.57,-29.15,-0.3488,Below fair value (underpriced)
1419106542385101014,Comfort room-40 min-Manhattan NY,https://www.airbnb.com/rooms/1419106542385101014,Queens,Howard Beach,Private room,Private room in home,1,Enterprise,Queens | Private room | small,monthly,4,55.49,62.35,-6.86,-0.11,Below fair value (underpriced)
1419214023028939489,Peaceful Central Queens Stay,https://www.airbnb.com/rooms/1419214023028939489,Queens,Middle Village,Entire home/apt,Entire rental unit,3,Small-Multi,Queens | Entire home/apt | medium,monthly,5,113.36,120.93,-7.57,-0.0626,Below fair value (underpriced)
1419877609066569818,Historic Limestone Garden Apt.,https://www.airbnb.com/rooms/1419877609066569818,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,4,Small-Multi,Brooklyn | Entire home/apt | medium,monthly,4,149.33,151.0,-1.67,-0.0111,Below fair value (underpriced)
1440712701095216198,New Renovated UWS Shared Bath Studio Elevator 214,https://www.airbnb.com/rooms/1440712701095216198,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,2,74.61,139.14,-64.53,-0.4638,Below fair value (underpriced)
1441248396744148515,Nth. Washer/Dry. J Train Gates Ave 5 min. Pool. AC,https://www.airbnb.com/rooms/1441248396744148515,Brooklyn,Bedford-Stuyvesant,Private room,Private room in home,2,Small-Multi,Brooklyn | Private room | small,monthly,2,52.0,77.88,-25.88,-0.3323,Below fair value (underpriced)
1442312528301830810,Bright and Tidy UES bed near Q & 6 Trains for one,https://www.airbnb.com/rooms/1442312528301830810,Manhattan,Upper East Side,Private room,Private room in rental unit,2,Small-Multi,Manhattan | Private room | small,monthly,4,61.96,127.57,-65.61,-0.5143,Below fair value (underpriced)
1442361499431939040,Park Slope Townhouse,https://www.airbnb.com/rooms/1442361499431939040,Brooklyn,Park Slope,Entire home/apt,Entire rental unit,5,Individual,Brooklyn | Entire home/apt | large,monthly,1,367.6,357.7,9.9,0.0277,Above fair value (overpriced)
1442363750374620775,Master Bed Shared Bath & Kitchen,https://www.airbnb.com/rooms/1442363750374620775,Brooklyn,Cypress Hills,Private room,Private room in home,1,Enterprise,Brooklyn | Private room | small,monthly,2,47.46,53.97,-6.51,-0.1206,Below fair value (underpriced)
1449225396000301153,Modern 1BR w/ Washer - Times Sq,https://www.airbnb.com/rooms/1449225396000301153,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,5,Enterprise,Manhattan | Entire home/apt | large,monthly,3,475.05,194.94,280.11,1.4369,Above fair value (overpriced)
1449346311248738053,NYC Twin Room: Bed for Rent,https://www.airbnb.com/rooms/1449346311248738053,Manhattan,Harlem,Shared room,Shared room in rental unit,1,Enterprise,Manhattan | Shared room | small,monthly,1,43.17,46.56,-3.39,-0.0728,Below fair value (underpriced)
1449385752204915086,Sunny Room in TOP LES Spot / Downtown Manhattan,https://www.airbnb.com/rooms/1449385752204915086,Manhattan,Lower East Side,Private room,Private room in rental unit,1,Mid-Multi,Manhattan | Private room | small,monthly,1,109.94,111.23,-1.29,-0.0116,Below fair value (underpriced)
1449637728349339157,Cozy 2BR Flex | Near Hospital | 30+ Day Stays,https://www.airbnb.com/rooms/1449637728349339157,Queens,Elmhurst,Entire home/apt,Entire rental unit,4,Small-Multi,Queens | Entire home/apt | medium,monthly,4,133.41,158.4,-24.99,-0.1578,Below fair value (underpriced)
1449998682555345045,East Village 2BR Oasis • Garden • Washer & Dryer,https://www.airbnb.com/rooms/1449998682555345045,Manhattan,Gramercy,Entire home/apt,Entire rental unit,5,Mid-Multi,Manhattan | Entire home/apt | large,monthly,5,393.69,295.14,98.55,0.3339,Above fair value (overpriced)
1450076451342608041,The Lincoln Apartment,https://www.airbnb.com/rooms/1450076451342608041,Brooklyn,Crown Heights,Entire home/apt,Entire condo,2,Individual,Brooklyn | Entire home/apt | small,monthly,3,169.6,170.36,-0.76,-0.0045,Below fair value (underpriced)
1447101185790224115,One bedroom apartment Park Slope (Monthly Rental),https://www.airbnb.com/rooms/1447101185790224115,Brooklyn,South Slope,Entire home/apt,Entire rental unit,2,Individual,Brooklyn | Entire home/apt | small,monthly,5,115.04,157.71,-42.67,-0.2705,Below fair value (underpriced)
1420318753924235279,Yellow Rose Room,https://www.airbnb.com/rooms/1420318753924235279,Queens,Cambria Heights,Private room,Private room in home,1,Small-Multi,Queens | Private room | small,monthly,2,49.8,51.6,-1.8,-0.0349,Below fair value (underpriced)
1420457822942669126,Newly Renovated Flushing APT,https://www.airbnb.com/rooms/1420457822942669126,Queens,Flushing,Entire home/apt,Entire rental unit,4,Mid-Multi,Queens | Entire home/apt | medium,monthly,5,173.33,112.12,61.21,0.546,Above fair value (overpriced)
1450244628556340783,Tidy # 7 safe zone NYC 6-minute subway and bus,https://www.airbnb.com/rooms/1450244628556340783,Brooklyn,Bay Ridge,Private room,Private room in rental unit,1,Mid-Multi,Brooklyn | Private room | small,monthly,5,60.5,52.28,8.22,0.1573,Above fair value (overpriced)
1447132958876305057,West Village Luxe 1 Bed w/ Garden & Hot Tub Oasis,https://www.airbnb.com/rooms/1447132958876305057,Manhattan,West Village,Entire home/apt,Entire rental unit,4,Mid-Multi,Manhattan | Entire home/apt | medium,monthly,2,360.53,358.23,2.3,0.0064,Above fair value (overpriced)
1447182968408810905,Apt in the Heart of Manhattan,https://www.airbnb.com/rooms/1447182968408810905,Manhattan,Kips Bay,Entire home/apt,Entire rental unit,4,Mid-Multi,Manhattan | Entire home/apt | medium,monthly,4,164.84,159.97,4.87,0.0305,Above fair value (overpriced)
1447202394293809620,Summer Home in City Island,https://www.airbnb.com/rooms/1447202394293809620,Bronx,City Island,Entire home/apt,Entire home,4,Individual,Bronx | Entire home/apt | medium,monthly,3,108.07,169.59,-61.52,-0.3628,Below fair value (underpriced)
1420951213772466842,Brooklyn Brownstone,https://www.airbnb.com/rooms/1420951213772466842,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,2,Individual,Brooklyn | Entire home/apt | small,monthly,4,131.7,104.85,26.85,0.2561,Above fair value (overpriced)
1447362811980340416,My Little Getaway,https://www.airbnb.com/rooms/1447362811980340416,Queens,Richmond Hill,Entire home/apt,Entire home,2,Individual,Queens | Entire home/apt | small,monthly,2,60.87,100.24,-39.37,-0.3928,Below fair value (underpriced)
