listing_id,segment,match_method,n_peers,n_high_performers,my_occupancy_days,peer_high_occupancy_days,occupancy_gap_days,missing_amenities_vs_peers,n_missing_amenities,predicted_fair_price_usd,residual_usd,pricing_signal
966141894035636477,Queens | Private room | medium,exact_cohort,77,26,179,255.0,76.0,kitchen; dishes_and_silverware; refrigerator; cooking_basics; shampoo,5,230.43,-32.43,Below fair value (underpriced)
976898757702361060,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,(none),0,281.43,-61.43,Below fair value (underpriced)
984547070140734431,Queens | Private room | medium,exact_cohort,77,26,13,255.0,242.0,hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; dedicated_workspace; self_check_in,10,261.92,-16.42,Below fair value (underpriced)
974227248765395489,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,(none),0,333.51,41.49,Above fair value (overpriced)
1011664069029780820,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,dedicated_workspace,1,286.15,-122.15,Below fair value (underpriced)
1033563488863149569,Queens | Private room | medium,exact_cohort,77,26,128,255.0,127.0,hair_dryer; cooking_basics; dedicated_workspace,3,170.49,4.49,Above fair value (overpriced)
1041669476938766278,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,(none),0,317.39,25.11,Above fair value (overpriced)
1061632669312353240,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,carbon_monoxide_alarm; hangers; kitchen; dishes_and_silverware; microwave; refrigerator; cooking_basics; fire_extinguisher,8,222.16,-89.85,Below fair value (underpriced)
1061633131713767733,Queens | Private room | medium,exact_cohort,77,26,13,255.0,242.0,carbon_monoxide_alarm; hangers; kitchen; dishes_and_silverware; microwave; refrigerator; cooking_basics; fire_extinguisher,8,202.99,-70.68,Below fair value (underpriced)
1061633200531291580,Queens | Private room | medium,exact_cohort,77,26,26,255.0,229.0,carbon_monoxide_alarm; hangers; kitchen; dishes_and_silverware; microwave; refrigerator; cooking_basics; fire_extinguisher,8,191.85,-59.54,Below fair value (underpriced)
1071038139249600042,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,iron; dedicated_workspace; fire_extinguisher,3,200.01,49.91,Above fair value (overpriced)
1069516393596899524,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,carbon_monoxide_alarm; hot_water; hangers; kitchen; dishes_and_silverware; cooking_basics; self_check_in; fire_extinguisher,8,271.96,79.53,Above fair value (overpriced)
1150833779594577445,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,bed_linens,1,240.99,72.84,Above fair value (overpriced)
1168855992348242608,Queens | Private room | medium,exact_cohort,77,26,60,255.0,195.0,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; shampoo,12,84.6,-23.71,Below fair value (underpriced)
1200238572259388527,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,shampoo,1,294.15,93.85,Above fair value (overpriced)
1212477898608171624,Queens | Private room | medium,exact_cohort,77,26,154,255.0,101.0,dishes_and_silverware; microwave; shampoo,3,318.53,-124.53,Below fair value (underpriced)
1258267990600001591,Queens | Private room | medium,exact_cohort,77,26,128,255.0,127.0,self_check_in,1,229.69,-0.69,Below fair value (underpriced)
1369568062726145113,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,carbon_monoxide_alarm; hot_water; kitchen; dishes_and_silverware; microwave; refrigerator; cooking_basics; self_check_in; fire_extinguisher,9,227.9,4.33,Above fair value (overpriced)
1431163615429546746,Queens | Private room | medium,exact_cohort,77,26,51,255.0,204.0,iron; microwave; dedicated_workspace; self_check_in,4,284.3,305.37,Above fair value (overpriced)
1452257667998318330,Queens | Private room | medium,exact_cohort,77,26,60,255.0,195.0,kitchen; cooking_basics,2,79.99,-10.08,Below fair value (underpriced)
1453066978477917309,Queens | Private room | medium,exact_cohort,77,26,255,255.0,0.0,hot_water; kitchen; dishes_and_silverware; microwave; cooking_basics; self_check_in,6,288.01,-30.0,Below fair value (underpriced)
1461582019124282870,Queens | Private room | medium,exact_cohort,77,26,166,255.0,89.0,kitchen; dishes_and_silverware; refrigerator; cooking_basics; fire_extinguisher,5,177.87,11.57,Above fair value (overpriced)
1480560719685121021,Queens | Private room | medium,exact_cohort,77,26,60,255.0,195.0,essentials; dishes_and_silverware,2,129.18,-58.77,Below fair value (underpriced)
1508851094360591998,Queens | Private room | medium,exact_cohort,77,26,60,255.0,195.0,hangers; dishes_and_silverware,2,117.49,6.54,Above fair value (overpriced)
1523446890630929375,Queens | Private room | medium,exact_cohort,77,26,60,255.0,195.0,smoke_alarm; carbon_monoxide_alarm; essentials; refrigerator; shampoo; fire_extinguisher,6,111.98,-15.79,Below fair value (underpriced)
1523458267324767070,Queens | Private room | medium,exact_cohort,77,26,60,255.0,195.0,essentials,1,110.16,6.59,Above fair value (overpriced)
1559029440388003079,Queens | Private room | medium,exact_cohort,77,26,120,255.0,135.0,bed_linens; hair_dryer; iron; self_check_in; fire_extinguisher,5,56.49,2.87,Above fair value (overpriced)
1580824703620725445,Queens | Private room | medium,exact_cohort,77,26,243,255.0,12.0,kitchen; bed_linens; iron; dishes_and_silverware; refrigerator; cooking_basics,6,161.46,-18.46,Below fair value (underpriced)
1613961308555357425,Queens | Private room | medium,exact_cohort,77,26,26,255.0,229.0,hangers; kitchen; dishes_and_silverware; microwave; refrigerator; cooking_basics; fire_extinguisher,7,218.73,20.27,Above fair value (overpriced)
1637961701241335438,Queens | Private room | medium,exact_cohort,77,26,60,255.0,195.0,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; shampoo; self_check_in,13,68.63,39.78,Above fair value (overpriced)
1660237635745545709,Queens | Private room | medium,exact_cohort,77,26,51,255.0,204.0,hot_water; kitchen; dishes_and_silverware; microwave; cooking_basics; self_check_in,6,247.14,-39.14,Below fair value (underpriced)
1650156461156600150,Queens | Private room | medium,exact_cohort,77,26,13,255.0,242.0,essentials; refrigerator; shampoo,3,290.53,-85.03,Below fair value (underpriced)
1669138084468344563,Queens | Private room | medium,exact_cohort,77,26,13,255.0,242.0,self_check_in,1,361.6,186.4,Above fair value (overpriced)
12937,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,kitchen; refrigerator; cooking_basics; dedicated_workspace; self_check_in; fire_extinguisher,6,213.93,145.74,Above fair value (overpriced)
52689,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,wifi; fire_extinguisher,2,288.35,2.65,Above fair value (overpriced)
645693,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,self_check_in; fire_extinguisher,2,73.98,10.79,Above fair value (overpriced)
886808,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,refrigerator,1,184.94,-101.94,Below fair value (underpriced)
1581579,Queens | Private room | small,exact_cohort,911,315,51,255.0,204.0,fire_extinguisher,1,298.67,-0.17,Below fair value (underpriced)
1268154,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,carbon_monoxide_alarm; fire_extinguisher,2,86.95,-32.69,Below fair value (underpriced)
1702781,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,shampoo; self_check_in; fire_extinguisher,3,82.41,-25.98,Below fair value (underpriced)
1036498,Queens | Private room | small,exact_cohort,911,315,240,255.0,15.0,dedicated_workspace; self_check_in; fire_extinguisher,3,75.03,1.44,Above fair value (overpriced)
1342443,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,hot_water; hangers; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,13,74.03,-15.03,Below fair value (underpriced)
1042806,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,dedicated_workspace,1,170.2,-50.2,Below fair value (underpriced)
2467377,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,shampoo; self_check_in,2,54.01,-19.17,Below fair value (underpriced)
3527764,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,(none),0,245.86,-119.36,Below fair value (underpriced)
3835681,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,kitchen; dishes_and_silverware; microwave; refrigerator; cooking_basics; self_check_in,6,170.33,-56.21,Below fair value (underpriced)
4711396,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,essentials; shampoo; self_check_in,3,84.72,-17.06,Below fair value (underpriced)
6084475,Queens | Private room | small,exact_cohort,911,315,240,255.0,15.0,dedicated_workspace; fire_extinguisher,2,83.26,-22.24,Below fair value (underpriced)
5094593,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,shampoo; self_check_in,2,49.47,-14.63,Below fair value (underpriced)
6091850,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,wifi; microwave; refrigerator; shampoo; self_check_in; fire_extinguisher,6,217.12,-28.62,Below fair value (underpriced)
6130145,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,dedicated_workspace; self_check_in,2,77.31,-20.74,Below fair value (underpriced)
5309959,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,bed_linens; hair_dryer; essentials; shampoo; self_check_in,5,159.82,-66.62,Below fair value (underpriced)
6422511,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,kitchen; cooking_basics; dedicated_workspace; shampoo,4,145.12,9.88,Above fair value (overpriced)
7331070,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,dedicated_workspace; shampoo,2,458.31,-130.79,Below fair value (underpriced)
8173001,Queens | Private room | small,exact_cohort,911,315,166,255.0,89.0,bed_linens; refrigerator; dedicated_workspace; fire_extinguisher,4,187.69,35.31,Above fair value (overpriced)
8952816,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,bed_linens; cooking_basics; dedicated_workspace,3,71.71,-13.54,Below fair value (underpriced)
8993871,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,bed_linens; microwave; dedicated_workspace; self_check_in,4,72.54,-6.17,Below fair value (underpriced)
9064714,Queens | Private room | small,exact_cohort,911,315,243,255.0,12.0,shampoo; self_check_in,2,216.99,-74.19,Below fair value (underpriced)
9118958,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,bed_linens; shampoo; self_check_in,3,167.43,-12.43,Below fair value (underpriced)
9392048,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,hot_water; kitchen; microwave; fire_extinguisher,4,68.59,-11.1,Below fair value (underpriced)
9392164,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,kitchen; dishes_and_silverware; microwave; fire_extinguisher,4,62.63,1.65,Above fair value (overpriced)
9278192,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,self_check_in,1,181.13,-30.38,Below fair value (underpriced)
9939843,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,kitchen; microwave; fire_extinguisher,3,70.31,-27.35,Below fair value (underpriced)
9944788,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,hot_water; kitchen; bed_linens; iron; dishes_and_silverware; microwave; refrigerator; cooking_basics; self_check_in,9,54.58,11.55,Above fair value (overpriced)
9958322,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,dedicated_workspace; fire_extinguisher,2,79.64,-25.88,Below fair value (underpriced)
9887763,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,dedicated_workspace; fire_extinguisher,2,90.98,-24.18,Below fair value (underpriced)
9895587,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,dedicated_workspace; fire_extinguisher,2,79.09,-18.07,Below fair value (underpriced)
11186765,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,wifi,1,90.38,11.62,Above fair value (overpriced)
11234747,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,essentials; shampoo; self_check_in,3,217.41,-4.39,Below fair value (underpriced)
12039579,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,shampoo; self_check_in,2,77.67,-0.77,Below fair value (underpriced)
12041170,Queens | Private room | small,exact_cohort,911,315,230,255.0,25.0,refrigerator; shampoo,2,152.26,18.92,Above fair value (overpriced)
12713863,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,hangers; kitchen; bed_linens; iron; dishes_and_silverware; cooking_basics; dedicated_workspace; self_check_in,8,61.39,-25.34,Below fair value (underpriced)
13536155,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,wifi; fire_extinguisher,2,209.9,-101.4,Below fair value (underpriced)
13980911,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,bed_linens; essentials; cooking_basics; dedicated_workspace,4,95.69,-26.76,Below fair value (underpriced)
13603364,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,self_check_in; fire_extinguisher,2,83.34,-39.55,Below fair value (underpriced)
14406923,Queens | Private room | small,exact_cohort,911,315,51,255.0,204.0,bed_linens; iron; fire_extinguisher,3,177.44,56.56,Above fair value (overpriced)
14237397,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,carbon_monoxide_alarm; dedicated_workspace; fire_extinguisher,3,104.17,-14.54,Below fair value (underpriced)
14281526,Queens | Private room | small,exact_cohort,911,315,154,255.0,101.0,dedicated_workspace; fire_extinguisher,2,231.74,190.76,Above fair value (overpriced)
14788009,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,dedicated_workspace,1,82.44,-6.11,Below fair value (underpriced)
15301517,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,carbon_monoxide_alarm; bed_linens; dedicated_workspace; shampoo; fire_extinguisher,5,85.05,8.98,Above fair value (overpriced)
15932054,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,(none),0,81.35,12.68,Above fair value (overpriced)
15473752,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,wifi; kitchen; iron; refrigerator; shampoo; self_check_in,6,49.79,-1.61,Below fair value (underpriced)
16180645,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,essentials; fire_extinguisher,2,83.96,10.07,Above fair value (overpriced)
16181190,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,(none),0,79.91,8.59,Above fair value (overpriced)
16253413,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,iron; dedicated_workspace; self_check_in; fire_extinguisher,4,58.77,26.58,Above fair value (overpriced)
15482966,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,kitchen; microwave; self_check_in,3,63.33,25.4,Above fair value (overpriced)
15483201,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,kitchen; cooking_basics; self_check_in,3,70.73,66.0,Above fair value (overpriced)
16965094,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,bed_linens; dedicated_workspace; self_check_in; fire_extinguisher,4,161.74,-13.24,Below fair value (underpriced)
17093264,Queens | Private room | small,exact_cohort,911,315,240,255.0,15.0,dedicated_workspace; fire_extinguisher,2,68.71,1.09,Above fair value (overpriced)
17494614,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,self_check_in,1,81.99,8.38,Above fair value (overpriced)
17654611,Queens | Private room | small,exact_cohort,911,315,240,255.0,15.0,microwave; refrigerator; dedicated_workspace; self_check_in; fire_extinguisher,5,85.44,-11.78,Below fair value (underpriced)
18671835,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,(none),0,194.19,-69.19,Below fair value (underpriced)
17940029,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,kitchen; dishes_and_silverware; cooking_basics; fire_extinguisher,4,182.86,-33.86,Below fair value (underpriced)
18806323,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,(none),0,343.99,-43.99,Below fair value (underpriced)
18895187,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,bed_linens; iron; dedicated_workspace; shampoo,4,51.86,16.13,Above fair value (overpriced)
19952747,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,(none),0,91.92,-35.99,Below fair value (underpriced)
19596021,Queens | Private room | small,exact_cohort,911,315,166,255.0,89.0,carbon_monoxide_alarm; self_check_in,2,206.07,90.93,Above fair value (overpriced)
19660325,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,self_check_in,1,79.42,99.52,Above fair value (overpriced)
20092176,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,wifi; shampoo; self_check_in,3,88.14,-1.74,Below fair value (underpriced)
20151455,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,(none),0,82.29,-27.62,Below fair value (underpriced)
20187779,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,hot_water; hangers; hair_dryer; iron; microwave; dedicated_workspace; self_check_in; fire_extinguisher,8,77.78,-23.38,Below fair value (underpriced)
19748553,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,carbon_monoxide_alarm; kitchen; bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; cooking_basics; dedicated_workspace; fire_extinguisher,10,52.09,-6.77,Below fair value (underpriced)
20213973,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,dedicated_workspace,1,90.73,-17.23,Below fair value (underpriced)
19801466,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,(none),0,260.51,537.49,Above fair value (overpriced)
20326252,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,wifi; kitchen; hair_dryer; dishes_and_silverware; refrigerator; cooking_basics; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,10,124.72,-4.72,Below fair value (underpriced)
19915204,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,(none),0,96.56,-29.76,Below fair value (underpriced)
21522562,Queens | Private room | small,exact_cohort,911,315,64,255.0,191.0,hangers; bed_linens; hair_dryer; iron; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,8,148.66,-93.66,Below fair value (underpriced)
21549554,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,dedicated_workspace; self_check_in,2,164.36,-28.61,Below fair value (underpriced)
21110709,Queens | Private room | small,exact_cohort,911,315,77,255.0,178.0,wifi; dedicated_workspace,2,317.34,116.31,Above fair value (overpriced)
20714304,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,dedicated_workspace; self_check_in; fire_extinguisher,3,77.03,-9.65,Below fair value (underpriced)
21621926,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,self_check_in,1,172.16,-50.43,Below fair value (underpriced)
21643550,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,wifi; dedicated_workspace; self_check_in,3,162.2,-7.95,Below fair value (underpriced)
21647932,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,(none),0,186.71,-61.18,Below fair value (underpriced)
21245112,Queens | Private room | small,exact_cohort,911,315,102,255.0,153.0,dedicated_workspace,1,223.34,22.06,Above fair value (overpriced)
21280280,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,carbon_monoxide_alarm; kitchen; dishes_and_silverware; microwave; cooking_basics; self_check_in,6,57.03,-5.52,Below fair value (underpriced)
21838230,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,wifi; kitchen; refrigerator; cooking_basics,4,214.81,-63.31,Below fair value (underpriced)
22321716,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,dedicated_workspace; self_check_in,2,181.5,-2.5,Below fair value (underpriced)
22389035,Queens | Private room | small,exact_cohort,911,315,186,255.0,69.0,dedicated_workspace; shampoo; self_check_in,3,66.3,0.25,Above fair value (overpriced)
22389296,Queens | Private room | small,exact_cohort,911,315,186,255.0,69.0,dedicated_workspace; self_check_in,2,69.76,-3.21,Below fair value (underpriced)
22050355,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,kitchen; hair_dryer; dishes_and_silverware; cooking_basics; dedicated_workspace; fire_extinguisher,6,207.45,-8.12,Below fair value (underpriced)
22396932,Queens | Private room | small,exact_cohort,911,315,240,255.0,15.0,dedicated_workspace; fire_extinguisher,2,72.4,9.47,Above fair value (overpriced)
22109870,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,refrigerator,1,217.43,-77.43,Below fair value (underpriced)
22224639,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,wifi; essentials,2,224.83,9.17,Above fair value (overpriced)
24375566,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,microwave; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,5,71.44,2.91,Above fair value (overpriced)
24515198,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,bed_linens; self_check_in; fire_extinguisher,3,187.9,-75.5,Below fair value (underpriced)
23876355,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,fire_extinguisher,1,99.81,-34.43,Below fair value (underpriced)
23275777,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,(none),0,218.72,36.34,Above fair value (overpriced)
24700123,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,bed_linens; dishes_and_silverware; cooking_basics,3,87.92,-23.49,Below fair value (underpriced)
24893756,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,kitchen; cooking_basics,2,228.51,-79.51,Below fair value (underpriced)
24920771,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,(none),0,196.79,-35.79,Below fair value (underpriced)
24996332,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,wifi,1,169.93,-37.93,Below fair value (underpriced)
26271688,Queens | Private room | small,exact_cohort,911,315,240,255.0,15.0,essentials; microwave; shampoo; self_check_in,4,71.36,-18.78,Below fair value (underpriced)
26898028,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,smoke_alarm; carbon_monoxide_alarm; hot_water; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,15,67.72,-6.85,Below fair value (underpriced)
25471574,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,wifi; kitchen; iron; self_check_in; fire_extinguisher,5,55.41,293.59,Above fair value (overpriced)
25587778,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,self_check_in,1,80.42,-22.35,Below fair value (underpriced)
27057790,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,smoke_alarm; carbon_monoxide_alarm; hot_water; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,15,67.63,-14.53,Below fair value (underpriced)
26500082,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,hair_dryer; iron; essentials; cooking_basics; shampoo; self_check_in,6,58.14,29.94,Above fair value (overpriced)
25781295,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,wifi,1,84.43,-20.12,Below fair value (underpriced)
25781535,Queens | Private room | small,exact_cohort,911,315,128,255.0,127.0,wifi; dishes_and_silverware,2,134.71,163.62,Above fair value (overpriced)
25842433,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,self_check_in,1,176.83,-55.58,Below fair value (underpriced)
26608302,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,essentials; cooking_basics; shampoo; self_check_in,4,68.98,0.84,Above fair value (overpriced)
26688045,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,essentials; cooking_basics; shampoo; self_check_in,4,68.61,-3.87,Below fair value (underpriced)
26690336,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,essentials; cooking_basics; shampoo; self_check_in,4,70.22,7.09,Above fair value (overpriced)
25943177,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,wifi,1,81.77,4.21,Above fair value (overpriced)
27312914,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,kitchen; iron; dishes_and_silverware; cooking_basics,4,147.96,12.04,Above fair value (overpriced)
27314650,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,iron; dishes_and_silverware; cooking_basics,3,162.04,3.96,Above fair value (overpriced)
27329928,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,essentials; cooking_basics; shampoo; self_check_in,4,69.12,2.23,Above fair value (overpriced)
27395171,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,kitchen; iron; dishes_and_silverware; cooking_basics,4,147.13,12.87,Above fair value (overpriced)
27529655,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,iron; dishes_and_silverware; cooking_basics,3,167.31,-7.31,Below fair value (underpriced)
27429253,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,hot_water; bed_linens; hair_dryer; iron; essentials; cooking_basics; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,10,46.46,-2.19,Below fair value (underpriced)
27430644,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,bed_linens; dedicated_workspace,2,62.84,-18.59,Below fair value (underpriced)
27519196,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,dedicated_workspace,1,65.82,255.45,Above fair value (overpriced)
27612876,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,iron; dishes_and_silverware; cooking_basics,3,164.99,-4.99,Below fair value (underpriced)
28314777,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,dedicated_workspace,1,72.93,93.5,Above fair value (overpriced)
28329004,Queens | Private room | small,exact_cohort,911,315,64,255.0,191.0,dedicated_workspace,1,196.47,-0.47,Below fair value (underpriced)
27686998,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,essentials; cooking_basics; shampoo; self_check_in,4,67.75,-16.57,Below fair value (underpriced)
28350560,Queens | Private room | small,exact_cohort,911,315,180,255.0,75.0,bed_linens; microwave; cooking_basics; shampoo; self_check_in,5,65.35,-2.92,Below fair value (underpriced)
28986807,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,iron; essentials; cooking_basics; shampoo; self_check_in,5,66.25,-0.65,Below fair value (underpriced)
27781833,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,hair_dryer; iron; dedicated_workspace; shampoo; self_check_in,5,175.92,-48.25,Below fair value (underpriced)
28389715,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,self_check_in,1,230.09,-30.34,Below fair value (underpriced)
28391512,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,kitchen; bed_linens; hair_dryer; dishes_and_silverware; cooking_basics; dedicated_workspace; shampoo; self_check_in,8,43.77,15.74,Above fair value (overpriced)
28417682,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,wifi,1,80.89,33.56,Above fair value (overpriced)
27965166,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,essentials; cooking_basics; shampoo; self_check_in,4,76.28,11.0,Above fair value (overpriced)
28438751,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,hangers; bed_linens; iron; essentials; dishes_and_silverware; cooking_basics; shampoo,7,160.61,-9.97,Below fair value (underpriced)
28014733,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,essentials; cooking_basics; shampoo; self_check_in,4,78.71,-1.48,Below fair value (underpriced)
29293564,Queens | Private room | small,exact_cohort,911,315,240,255.0,15.0,essentials; cooking_basics; shampoo; self_check_in,4,74.12,-9.09,Below fair value (underpriced)
28084157,Queens | Private room | small,exact_cohort,911,315,255,255.0,0.0,kitchen; iron; dishes_and_silverware; cooking_basics,4,148.61,11.39,Above fair value (overpriced)
29338559,Queens | Private room | small,exact_cohort,911,315,60,255.0,195.0,smoke_alarm; bed_linens; dishes_and_silverware; self_check_in; fire_extinguisher,5,77.65,-20.5,Below fair value (underpriced)
29511905,Queens | Private room | small,exact_cohort,911,315,120,255.0,135.0,kitchen; hair_dryer; essentials; dishes_and_silverware; cooking_basics; dedicated_workspace; shampoo,7,43.72,14.42,Above fair value (overpriced)
