listing_id,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier,market_segment,actual_price_usd,predicted_fair_price_usd,prediction_sd_usd,prediction_uncertainty_pct,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal
563268292006599316,Cozy guest suite near subway & JFK,https://www.airbnb.com/rooms/563268292006599316,Brooklyn,East New York,Private room,Private room in home,Individual,short_stay,153.0,168.11,46.17,0.2747,60.5,Medium,-15.11,-0.0899,Below fair value (review price)
579764154480991074,Cozy Midtown NYC Studio- Prime Manhattan Location,https://www.airbnb.com/rooms/579764154480991074,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,short_stay,183.0,518.62,139.31,0.2686,80.9,High,-335.62,-0.6471,Below fair value (review price)
571766238245027554,Premier Double Room with Skydeck in Boutique Hotel,https://www.airbnb.com/rooms/571766238245027554,Queens,Long Island City,Private room,Room in boutique hotel,Mid-Multi,short_stay,319.0,322.91,91.84,0.2844,35.7,Low,-3.91,-0.0121,Below fair value (review price)
571784186153729853,Premier King with Balcony in Boutique Hotel,https://www.airbnb.com/rooms/571784186153729853,Queens,Long Island City,Private room,Room in boutique hotel,Mid-Multi,short_stay,230.0,293.64,83.51,0.2844,35.7,Low,-63.64,-0.2167,Below fair value (review price)
564546597596686694,Private room in stylish home near JFK/LGA airports,https://www.airbnb.com/rooms/564546597596686694,Queens,St. Albans,Private room,Private room in home,Small-Multi,short_stay,163.67,156.29,44.03,0.2817,40.6,Low,7.38,0.0472,Above fair value (review price)
588550970022904542,Convenient & Spacious Shared Apt BedStuy/Bushwick,https://www.airbnb.com/rooms/588550970022904542,Brooklyn,Bedford-Stuyvesant,Private room,Private room in loft,Individual,short_stay,188.3,263.06,75.16,0.2857,33.6,Low,-74.76,-0.2842,Below fair value (review price)
571787380140782204,Deluxe Queen with Balcony - Wheelchair Accessible,https://www.airbnb.com/rooms/571787380140782204,Queens,Long Island City,Private room,Room in boutique hotel,Mid-Multi,short_stay,298.0,288.14,81.95,0.2844,35.7,Low,9.86,0.0342,Above fair value (review price)
571799455601186486,Deluxe Queen Room in Boutique Art Hotel,https://www.airbnb.com/rooms/571799455601186486,Queens,Long Island City,Private room,Room in hotel,Mid-Multi,short_stay,297.0,351.49,97.29,0.2768,51.2,Low,-54.49,-0.155,Below fair value (review price)
588559469616617641,Large Private Bedroom in Brooklyn Brownstone,https://www.airbnb.com/rooms/588559469616617641,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Small-Multi,short_stay,154.25,186.55,49.99,0.268,82.6,High,-32.3,-0.1731,Below fair value (review price)
580327989332197053,Pam’s Place,https://www.airbnb.com/rooms/580327989332197053,Queens,Springfield Gardens,Entire home/apt,Entire home,Individual,short_stay,246.0,231.18,65.16,0.2819,40.4,Low,14.82,0.0641,Above fair value (review price)
580480407893927850,Modern bedroom (Winter),https://www.airbnb.com/rooms/580480407893927850,Queens,Jackson Heights,Private room,Private room in home,Individual,short_stay,137.0,176.05,50.15,0.2848,34.8,Low,-39.05,-0.2218,Below fair value (review price)
581204831879275676,Sunny bedroom with a balcony in Bed-Stuy Brooklyn,https://www.airbnb.com/rooms/581204831879275676,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Small-Multi,short_stay,129.53,177.69,47.65,0.2682,81.8,High,-48.16,-0.271,Below fair value (review price)
572530913771194520,"Adorable studio, cozy & newly renovated",https://www.airbnb.com/rooms/572530913771194520,Brooklyn,East Flatbush,Private room,Private room in home,Individual,short_stay,258.5,194.03,52.91,0.2727,65.8,Medium,64.47,0.3323,Above fair value (review price)
572733089973738908,Private 2BR 3 beds |Parking |SafeArea|ProspectPark,https://www.airbnb.com/rooms/572733089973738908,Brooklyn,Windsor Terrace,Private room,Private room in guest suite,Individual,short_stay,390.5,392.32,120.9,0.3082,21.9,Low,-1.82,-0.0046,Below fair value (review price)
582137289665171294,"Comfy, sunny, private, full-floor NYC guest suite",https://www.airbnb.com/rooms/582137289665171294,Queens,Ditmars Steinway,Private room,Private room in guest suite,Individual,short_stay,240.9,276.37,80.35,0.2907,29.7,Low,-35.47,-0.1283,Below fair value (review price)
573737351748791309,Cozy Space,https://www.airbnb.com/rooms/573737351748791309,Brooklyn,Brownsville,Private room,Private room in loft,Individual,short_stay,354.0,316.0,94.49,0.299,24.9,Low,38.0,0.1203,Above fair value (review price)
574562832846093413,Cozy Livin’ in the Heart of Bed Stuy,https://www.airbnb.com/rooms/574562832846093413,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Individual,short_stay,195.0,209.92,56.21,0.2677,83.8,High,-14.92,-0.0711,Below fair value (review price)
575123973920036701,Royal Manhattan,https://www.airbnb.com/rooms/575123973920036701,Manhattan,Midtown,Entire home/apt,Entire rental unit,Small-Multi,short_stay,349.0,467.23,124.59,0.2667,86.3,High,-118.23,-0.253,Below fair value (review price)
590372866147671751,Private Studio with Patio quiet street,https://www.airbnb.com/rooms/590372866147671751,Brooklyn,East Flatbush,Private room,Private room in home,Mid-Multi,short_stay,285.29,180.78,49.49,0.2738,63.4,Medium,104.51,0.5781,Above fair value (review price)
575262161943675844,Lovely Private Room and Bathroom,https://www.airbnb.com/rooms/575262161943675844,Brooklyn,Crown Heights,Private room,Private room in casa particular,Small-Multi,short_stay,172.32,191.34,59.63,0.3117,21.5,Low,-19.02,-0.0994,Below fair value (review price)
584110672069834078,Modern bedroom (autumn),https://www.airbnb.com/rooms/584110672069834078,Queens,Jackson Heights,Private room,Private room in home,Individual,short_stay,129.0,157.09,44.78,0.285,34.6,Low,-28.09,-0.1788,Below fair value (review price)
575296507654359448,Perfectly Located Charming Room Brooklyn Townhouse,https://www.airbnb.com/rooms/575296507654359448,Brooklyn,Bedford-Stuyvesant,Private room,Private room in townhouse,Small-Multi,short_stay,182.0,200.33,54.25,0.2708,74.3,Medium,-18.33,-0.0915,Below fair value (review price)
575323635538805522,Private room and bathroom with garden access.,https://www.airbnb.com/rooms/575323635538805522,Brooklyn,Prospect Heights,Private room,Private room in townhouse,Individual,short_stay,206.0,256.13,74.4,0.2905,29.9,Low,-50.13,-0.1957,Below fair value (review price)
575377822891771622,Modern Bedroom (Summer),https://www.airbnb.com/rooms/575377822891771622,Queens,Jackson Heights,Private room,Private room in home,Small-Multi,short_stay,160.0,160.17,45.66,0.2851,34.5,Low,-0.17,-0.0011,Below fair value (review price)
591168265331519350,Beautiful space   in Clinton Hill!,https://www.airbnb.com/rooms/591168265331519350,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Small-Multi,short_stay,734.0,320.07,85.77,0.268,82.6,High,413.93,1.2932,Above fair value (review price)
591317872598386976,Comfortable Private Room With HUGE Yard,https://www.airbnb.com/rooms/591317872598386976,Brooklyn,East Flatbush,Private room,Private room in guest suite,Individual,short_stay,140.0,233.87,65.7,0.2809,42.7,Low,-93.87,-0.4014,Below fair value (review price)
584334562699083297,"Private Room in Brooklyn, NY",https://www.airbnb.com/rooms/584334562699083297,Brooklyn,Borough Park,Private room,Private room in home,Individual,short_stay,190.33,284.13,86.09,0.303,23.1,Low,-93.8,-0.3301,Below fair value (review price)
584631850749087164,Peaceful Garden Guest Suite,https://www.airbnb.com/rooms/584631850749087164,Brooklyn,Greenpoint,Private room,Private room in guest suite,Individual,short_stay,263.75,462.51,132.07,0.2855,33.7,Low,-198.76,-0.4297,Below fair value (review price)
576650068700400424,St Regis Studio,https://www.airbnb.com/rooms/576650068700400424,Manhattan,Midtown,Private room,Room in boutique hotel,Small-Multi,short_stay,1370.0,311.16,85.4,0.2745,61.6,Medium,1058.84,3.4028,Above fair value (review price)
577187306174934665,Modern bedroom (Spring),https://www.airbnb.com/rooms/577187306174934665,Queens,Jackson Heights,Private room,Private room in home,Small-Multi,short_stay,149.0,163.77,46.69,0.2851,34.5,Low,-14.77,-0.0902,Below fair value (review price)
599411803159805553,Comfortable Private Space,https://www.airbnb.com/rooms/599411803159805553,Bronx,Fordham,Private room,Private room in loft,Individual,short_stay,141.67,269.51,102.44,0.3801,17.6,Low,-127.84,-0.4744,Below fair value (review price)
599452961415418542,The Vibe Room,https://www.airbnb.com/rooms/599452961415418542,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Individual,short_stay,148.5,215.68,57.75,0.2677,83.8,High,-67.18,-0.3115,Below fair value (review price)
586244870263367585,"**BEST LOCATION IN QUEENS"" Everything is near by",https://www.airbnb.com/rooms/586244870263367585,Queens,Woodside,Private room,Private room in condo,Small-Multi,short_stay,221.39,213.74,62.73,0.2935,27.0,Low,7.65,0.0358,Above fair value (review price)
591485868352836863,Stylish & inviting 2BR-JFK/UBS/ Casino/LIRR/Subway,https://www.airbnb.com/rooms/591485868352836863,Queens,Springfield Gardens,Entire home/apt,Entire home,Individual,short_stay,355.67,364.39,102.71,0.2819,40.4,Low,-8.72,-0.0239,Below fair value (review price)
600113695273260585,Private Bathroom,https://www.airbnb.com/rooms/600113695273260585,Queens,Ridgewood,Private room,Private room in rental unit,Small-Multi,short_stay,249.0,193.73,54.9,0.2834,37.1,Low,55.27,0.2853,Above fair value (review price)
588273937819990870,Stylish Home with Private Backyard,https://www.airbnb.com/rooms/588273937819990870,Queens,Laurelton,Entire home/apt,Entire home,Individual,short_stay,375.45,537.29,158.38,0.2948,26.3,Low,-161.84,-0.3012,Below fair value (review price)
591969184938312703,Lovely 2 bedroom private bathroom and more.,https://www.airbnb.com/rooms/591969184938312703,Brooklyn,East New York,Private room,Private room in guest suite,Individual,short_stay,307.0,265.27,75.04,0.2829,38.4,Low,41.73,0.1573,Above fair value (review price)
592914921857097651,Cheerful 2 BED ROOMS Apartment in heart of Queens,https://www.airbnb.com/rooms/592914921857097651,Queens,East Elmhurst,Private room,Private room in townhouse,Individual,short_stay,263.0,228.6,63.98,0.2799,44.2,Low,34.4,0.1505,Above fair value (review price)
610212395047524279,"Greenwich Village Charm - 3 bdrms, Full Bath, A/C!",https://www.airbnb.com/rooms/610212395047524279,Manhattan,West Village,Entire home/apt,Entire rental unit,Small-Multi,short_stay,432.0,708.05,201.27,0.2843,35.9,Low,-276.05,-0.3899,Below fair value (review price)
602847514991741383,Lovely space in historic brownstone,https://www.airbnb.com/rooms/602847514991741383,Brooklyn,Crown Heights,Entire home/apt,Entire place,Individual,short_stay,291.75,329.42,111.36,0.3381,18.5,Low,-37.67,-0.1144,Below fair value (review price)
611470894386067928,XL Grand Lux JFK/5min UBS/10min Secure Parking,https://www.airbnb.com/rooms/611470894386067928,Queens,Jamaica,Private room,Private room in home,Individual,short_stay,574.5,383.94,105.58,0.275,58.9,Medium,190.56,0.4963,Above fair value (review price)
611783256714909948,Cozy Place in Brooklyn,https://www.airbnb.com/rooms/611783256714909948,Brooklyn,East New York,Private room,Private room in rental unit,Individual,short_stay,98.5,199.37,54.7,0.2744,62.1,Medium,-100.87,-0.5059,Below fair value (review price)
603288724410012895,Beautiful King bedroom 5min from JFK airport,https://www.airbnb.com/rooms/603288724410012895,Queens,Jamaica,Private room,Private room in home,Small-Multi,short_stay,200.0,187.4,51.58,0.2752,57.7,Medium,12.6,0.0673,Above fair value (review price)
603561478013469067,Hotel 369 - 1 King Room with Private Bath Room,https://www.airbnb.com/rooms/603561478013469067,Brooklyn,East New York,Private room,Room in hotel,Individual,short_stay,109.0,189.8,52.12,0.2746,60.9,Medium,-80.8,-0.4257,Below fair value (review price)
603858956459000309,Artist’s Studio House: Villa Elysée 1,https://www.airbnb.com/rooms/603858956459000309,Brooklyn,Bushwick,Private room,Private room in townhouse,Small-Multi,short_stay,137.0,212.72,58.47,0.2749,59.4,Medium,-75.72,-0.3559,Below fair value (review price)
612409930265187755,Mick Cozy Home Stays,https://www.airbnb.com/rooms/612409930265187755,Queens,Springfield Gardens,Entire home/apt,Entire home,Individual,short_stay,365.5,396.67,111.89,0.2821,39.9,Low,-31.17,-0.0786,Below fair value (review price)
597752885764924164,Midtown Two-Bedrooms,https://www.airbnb.com/rooms/597752885764924164,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,579.0,598.69,160.13,0.2675,85.3,High,-19.69,-0.0329,Below fair value (review price)
598418961025528178,Midtown One-Bedroom,https://www.airbnb.com/rooms/598418961025528178,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,903.0,571.07,152.74,0.2675,85.3,High,331.93,0.5813,Above fair value (review price)
598423415434781224,Midtown Duplex Studio,https://www.airbnb.com/rooms/598423415434781224,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,479.0,815.47,218.11,0.2675,85.3,High,-336.47,-0.4126,Below fair value (review price)
598428972310981226,Midtown Bunk bed Studio,https://www.airbnb.com/rooms/598428972310981226,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,322.0,556.31,148.79,0.2675,85.3,High,-234.31,-0.4212,Below fair value (review price)
598451687067310074,Midtown 2double beds Studio,https://www.airbnb.com/rooms/598451687067310074,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,347.0,546.39,146.14,0.2675,85.3,High,-199.39,-0.3649,Below fair value (review price)
598456006209498021,Midtown 2 bunk beds Studio,https://www.airbnb.com/rooms/598456006209498021,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,259.0,670.72,179.4,0.2675,85.3,High,-411.72,-0.6138,Below fair value (review price)
598459577490449094,Midtown Twin bunk  +  Twin bed Studio,https://www.airbnb.com/rooms/598459577490449094,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,169.0,451.85,120.85,0.2675,85.3,High,-282.85,-0.626,Below fair value (review price)
598488193327054398,RareFind Midtown Location Studio with full kitchen,https://www.airbnb.com/rooms/598488193327054398,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,362.0,569.37,152.29,0.2675,85.3,High,-207.37,-0.3642,Below fair value (review price)
598499099324319670,Midtown 3double beds Studio,https://www.airbnb.com/rooms/598499099324319670,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,479.0,611.87,163.66,0.2675,85.3,High,-132.87,-0.2172,Below fair value (review price)
598503098845264438,Midtown 1double 1 bunk bed Studio,https://www.airbnb.com/rooms/598503098845264438,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,464.0,599.74,160.41,0.2675,85.3,High,-135.74,-0.2263,Below fair value (review price)
598507858224426373,Midtown 2 beds rooms / APT,https://www.airbnb.com/rooms/598507858224426373,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,842.0,628.13,168.0,0.2675,85.3,High,213.87,0.3405,Above fair value (review price)
613607963957339555,3-Bedroom 2-Bathroom in UES w/ Private Balcony,https://www.airbnb.com/rooms/613607963957339555,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Small-Multi,short_stay,1138.5,712.45,197.1,0.2767,51.7,Low,426.05,0.598,Above fair value (review price)
604574846282012598,Private Guest Suite w/Backyard -at Barclays Subway,https://www.airbnb.com/rooms/604574846282012598,Brooklyn,Park Slope,Private room,Private room in home,Individual,short_stay,431.5,300.77,84.56,0.2811,42.2,Low,130.73,0.4347,Above fair value (review price)
616011591675728415,Spacious Haven close to JFK and LGA,https://www.airbnb.com/rooms/616011591675728415,Queens,Jamaica,Private room,Private room in home,Small-Multi,short_stay,259.62,276.8,76.24,0.2754,56.8,Medium,-17.18,-0.0621,Below fair value (review price)
616045163495228503,Lovely Large room with access to outdoor patio,https://www.airbnb.com/rooms/616045163495228503,Brooklyn,Bushwick,Private room,Private room in rental unit,Individual,short_stay,256.76,236.58,64.31,0.2718,71.0,Medium,20.18,0.0853,Above fair value (review price)
606366094972532271,Ultra-modern space Getaway in Bed-Stuy,https://www.airbnb.com/rooms/606366094972532271,Brooklyn,Bedford-Stuyvesant,Private room,Private room in home,Individual,short_stay,371.0,208.53,55.85,0.2678,83.2,High,162.47,0.7791,Above fair value (review price)
623657977519782139,King Size Apt,https://www.airbnb.com/rooms/623657977519782139,Brooklyn,Crown Heights,Private room,Private room in rental unit,Individual,short_stay,223.37,229.78,62.1,0.2703,76.2,High,-6.41,-0.0279,Below fair value (review price)
617499038697675576,Lovely Suite private bath by Metro & Industry City,https://www.airbnb.com/rooms/617499038697675576,Brooklyn,Sunset Park,Private room,Private room in townhouse,Mid-Multi,short_stay,188.29,227.95,63.96,0.2806,43.1,Low,-39.66,-0.174,Below fair value (review price)
617996666218494904,Private Room in Bushwick,https://www.airbnb.com/rooms/617996666218494904,Brooklyn,Bushwick,Private room,Private room in condo,Individual,short_stay,223.0,230.62,63.97,0.2774,49.1,Low,-7.62,-0.033,Below fair value (review price)
